Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.000278199,1.0175e-06,0.000303537,-0.001838841,0.001783628,17149.542998313904
0.000267544,7.885e-07,0.000310034,-0.001839283,0.001786838,17151.317165613174
0.00027521,8.903e-07,0.000249482,-0.001839205,0.001790242,17153.09274816513
0.00027586,5.596e-07,0.00025351,-0.001839101,0.001793374,17154.875341415405
0.000287814,8.903e-07,0.000273131,-0.001838984,0.001797363,17156.653041124344
0.000235839,8.648e-07,0.000268583,-0.001839322,0.001801391,17158.440714597702
0.000310293,7.631e-07,0.000337191,-0.001839218,0.001805341,17160.231060504913
0.000252081,7.122e-07,0.000301458,-0.001839621,0.001809369,17162.022126674652
0.000305096,4.833e-07,0.00029691,-0.001840141,0.001814034,17163.792021989822
0.000273391,8.648e-07,0.000266504,-0.001839881,0.001817724,17165.570079803467
0.000263516,7.122e-07,0.000288724,-0.00184031,0.001822181,17167.351123332977
0.00023285,6.868e-07,0.000272351,-0.001840323,0.001826209,17169.13152575493
0.00025299,7.122e-07,0.000277939,-0.001841102,0.001830341,17170.903826475143
0.000298339,7.885e-07,0.000306265,-0.001841505,0.001834408,17172.68245625496
0.00033862,7.122e-07,0.00025403,-0.001841414,0.001838579,17174.47743868828
0.00027508,7.631e-07,0.000306005,-0.00184235,0.001842919,17177.19251036644
0.000290023,7.885e-07,0.000281187,-0.001842675,0.001848624,17178.973724126816
0.000240127,7.631e-07,0.000287944,-0.001842675,0.001852184,17180.77118587494
0.000279368,8.14e-07,0.000265205,-0.001842856,0.001856394,17182.55397081375
0.000288983,7.885e-07,0.000218037,-0.001843285,0.001859565,17184.3395383358
0.000266504,8.394e-07,0.000269103,-0.001843194,0.001863515,17186.13508749008
0.000235579,6.868e-07,0.000267674,-0.001843571,0.001867127,17187.91422200203
0.000286255,7.122e-07,0.000325496,-0.001843818,0.001869934,17189.697135448456
0.000313672,8.14e-07,0.000330564,-0.001843103,0.001874066,17191.486422777176
0.000282227,6.105e-07,0.000308864,-0.001843259,0.001876781,17193.28471302986
0.000279238,7.885e-07,0.000266114,-0.001844091,0.001879848,17195.06143283844
0.000310813,8.903e-07,0.000304706,-0.001843896,0.001882863,17196.845262289047
0.000320429,9.157e-07,0.000311983,-0.001843519,0.001885435,17198.62312555313
0.000327185,7.885e-07,0.000328745,-0.001843688,0.001888099,17200.398433446884
0.000332643,6.868e-07,0.000289113,-0.001843909,0.00189075,17202.178017616272
0.000280408,8.14e-07,0.000302757,-0.001843558,0.001893323,17203.954150915146
0.000316401,8.14e-07,0.000307955,-0.001843519,0.001894778,17205.73232626915
0.000294441,8.14e-07,0.000284176,-0.001843441,0.001897013,17207.50743341446
0.000319259,8.648e-07,0.000292362,-0.001843649,0.0018993,17209.282288312912
0.000292752,6.868e-07,0.000309384,-0.001843389,0.001901496,17211.057966947556
0.000303407,6.613e-07,0.000279498,-0.001843025,0.001902691,17212.841148853302
0.000309644,8.648e-07,0.000236358,-0.001843649,0.001904367,17214.619055747986
0.000308084,7.122e-07,0.000255849,-0.001843103,0.00190581,17216.403160333633
0.000265595,6.613e-07,0.000225314,-0.001843506,0.001907538,17218.19086575508
0.000303796,6.105e-07,0.00025403,-0.001843181,0.001908863,17219.980664253235
0.000285085,1.1955e-06,0.000297819,-0.001842934,0.001909929,17221.762372255325
0.000297949,8.14e-07,0.000364608,-0.001843259,0.001911852,17223.54141688347
0.00031666,8.903e-07,0.000301717,-0.001843285,0.001913073,17225.319446325302
0.000334202,8.903e-07,0.000347326,-0.001843532,0.001913801,17227.097522497177
0.000302237,7.885e-07,0.000291063,-0.001843545,0.00191549,17228.8858628273
0.000282227,8.648e-07,0.000315361,-0.001843415,0.0019164,17230.67475581169
0.000315751,7.885e-07,0.000257928,-0.001843948,0.001917933,17232.464959144592
0.000308474,8.903e-07,0.000354862,-0.00184348,0.001918024,17234.258350372314
0.000335502,1.0429e-06,0.000312892,-0.001843376,0.001918804,17236.036648988724
0.000276379,7.631e-07,0.000267803,-0.001844299,0.00192022,17237.81841635704
0.000278329,7.885e-07,0.00031822,-0.001844637,0.001920259,17239.605167865753
0.000267024,7.631e-07,0.000316011,-0.001844507,0.001920181,17241.379936933517
0.000271572,8.648e-07,0.000314192,-0.001844637,0.001920844,17243.15332388878
0.0002973,7.631e-07,0.000298339,-0.001844974,0.001920363,17244.93068742752
0.00033901,8.394e-07,0.000326666,-0.001844987,0.001919648,17246.707013368607
0.000364478,7.885e-07,0.00031796,-0.001844793,0.001918596,17248.50047683716
0.000314451,8.648e-07,0.00025429,-0.001845182,0.001917868,17250.27782559395
0.000325366,1.0938e-06,0.000336021,-0.001845403,0.001916777,17252.04936337471
0.000355252,7.631e-07,0.000337581,-0.00184526,0.00191575,17253.824764728546
0.000394624,1.0429e-06,0.000304056,-0.001846053,0.001914204,17255.62369132042
0.000362919,1.1192e-06,0.000342908,-0.001845702,0.00191245,17257.413179636
0.000345247,1.0429e-06,0.000343948,-0.001845962,0.001911202,17259.21113371849
0.000336281,8.648e-07,0.000357721,-0.00184591,0.001909942,17260.980107069016
0.0003394,9.411e-07,0.000345767,-0.001845702,0.001907148,17262.74797797203
0.00033836,8.648e-07,0.000332773,-0.001846235,0.001905381,17264.517799139023
0.000308474,7.885e-07,0.000291322,-0.001846456,0.001903497,17266.296379089355
0.000326016,8.394e-07,0.000311593,-0.001846482,0.001900989,17268.07482457161
0.000321598,7.631e-07,0.00031757,-0.001846885,0.001898559,17269.85016465187
0.000318739,9.411e-07,0.000300288,-0.00184669,0.001896246,17271.635217666626
0.00033862,8.394e-07,0.00033888,-0.001846872,0.001893102,17273.42633509636
0.000325496,8.903e-07,0.000325756,-0.001847755,0.001890204,17275.22069835663
0.000303667,9.666e-07,0.000347976,-0.001848158,0.0018868,17276.996794223785
0.000397612,1.0175e-06,0.000353303,-0.001848431,0.00188398,17278.77698469162
0.000311333,7.885e-07,0.000267933,-0.001849119,0.001879757,17280.557690143585
0.000322897,8.648e-07,0.000340699,-0.001849483,0.001877353,17282.32625389099
0.000313672,9.157e-07,0.000289373,-0.001849574,0.001873195,17284.11247754097
0.000350185,1.0683e-06,0.000351224,-0.001850458,0.001870349,17285.906267404556
0.000362269,9.666e-07,0.000319259,-0.001850796,0.001866386,17287.69986963272
0.00033927,9.157e-07,0.000367336,-0.001851134,0.001862956,17289.478195905685
0.0002756,7.377e-07,0.000342388,-0.00185164,0.001859902,17291.253509044647
0.000277159,8.14e-07,0.000290543,-0.001852004,0.001856914,17293.029462099075
0.000279368,6.359e-07,0.000239997,-0.001852914,0.00185373,17294.805718183517
0.000281447,9.411e-07,0.000284436,-0.001853433,0.001851093,17296.587228536606
0.000257538,9.92e-07,0.000267803,-0.00185433,0.001848546,17298.37317299843
0.000287294,9.157e-07,0.000298599,-0.001854265,0.001846077,17300.15849351883
0.000306005,8.14e-07,0.000367207,-0.001855175,0.001843452,17301.95526409149
0.00029587,8.648e-07,0.000277549,-0.001855837,0.001840814,17303.734501600266
