Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.000416843,1.3481e-06,0.000425679,-0.001916545,0.001830224,41486.52681565285
0.000452316,1.5262e-06,0.000454135,-0.001915947,0.00183064,41488.31736397743
0.000492337,1.1955e-06,0.000498315,-0.001915414,0.001831563,41490.12419080734
0.000490648,1.4244e-06,0.000446209,-0.001916012,0.00183242,41491.91305708885
0.000467909,1.3481e-06,0.000494157,-0.001916012,0.001833148,41493.7014875412
0.000424769,1.2973e-06,0.000470118,-0.001915674,0.001833915,41495.51893782616
0.000495326,1.1446e-06,0.000521963,-0.001915232,0.001834928,41497.29918551445
0.000446599,1.4244e-06,0.00046635,-0.001915726,0.001836319,41499.104550123215
0.000501563,1.4499e-06,0.000484671,-0.00191583,0.001837007,41500.90937137604
0.000437373,1.4244e-06,0.000475965,-0.001915349,0.00183819,41502.72904372215
0.000489219,1.0683e-06,0.000490778,-0.001914933,0.001840022,41504.53192234039
0.00048779,1.4753e-06,0.000501433,-0.001915219,0.001840827,41506.320516586304
0.000491168,1.2973e-06,0.00046466,-0.001915076,0.001842101,41508.145151138306
0.000491818,1.5262e-06,0.000542104,-0.001914622,0.001843673,41509.94498896599
0.000497925,1.6025e-06,0.000509229,-0.001914725,0.001844881,41511.742252111435
0.000538596,1.5516e-06,0.000530929,-0.001914583,0.001846415,41513.547072649
0.000559776,1.399e-06,0.000528071,-0.001914063,0.001847389,41515.33198285103
0.000497665,1.2718e-06,0.000522353,-0.001913504,0.00184913,41517.12985467911
0.000484541,1.5771e-06,0.000482982,-0.001913491,0.001850391,41518.946996450424
0.00046583,1.1701e-06,0.000484151,-0.001913972,0.001851638,41520.723249435425
0.000442311,1.2718e-06,0.000505201,-0.001913257,0.001853224,41522.51299953461
0.000448808,1.0938e-06,0.000475575,-0.001912789,0.001854055,41524.318838596344
0.000462452,1.3736e-06,0.00044517,-0.001912543,0.001855796,41526.14466547966
0.00048714,1.2209e-06,0.000527031,-0.001912841,0.001856758,41527.9615175724
0.000424769,1.2718e-06,0.000439582,-0.001913335,0.001858083,41529.736726760864
0.000477135,1.3481e-06,0.000446469,-0.001912711,0.001859383,41531.53954434395
0.000440232,1.4244e-06,0.000460373,-0.001912166,0.001860604,41533.34150457382
0.00042256,1.399e-06,0.000431526,-0.00191227,0.00186189,41535.12748861313
0.000477135,1.2464e-06,0.000460632,-0.001912153,0.001863138,41536.926293849945
0.00046531,1.2718e-06,0.000463101,-0.00191227,0.001864307,41538.729820251465
0.000480253,1.2718e-06,0.000453226,-0.001912413,0.001865347,41540.52461433411
0.000462711,1.1192e-06,0.000459983,-0.00191262,0.001866282,41542.32863903046
0.000417883,1.2209e-06,0.000469078,-0.001912296,0.001867595,41544.13371348381
0.000428797,1.1446e-06,0.000419442,-0.001912088,0.001868244,41545.936531066895
0.000418662,1.0683e-06,0.000428797,-0.001911672,0.001869115,41547.71618890762
0.000467259,1.2973e-06,0.000389166,-0.001911529,0.001869479,41549.529032707214
0.000458683,1.0683e-06,0.000428278,-0.001911555,0.001870648,41551.33259987831
0.000416843,1.0683e-06,0.000449198,-0.001911217,0.001871506,41553.11804652214
0.000439712,1.2464e-06,0.000435034,-0.001910438,0.001872584,41554.91712856293
0.000452966,1.2464e-06,0.000452056,-0.00191071,0.001873286,41556.702958106995
0.000464271,1.1701e-06,0.000483502,-0.001910892,0.001874819,41558.50680112839
0.000459853,1.2464e-06,0.000512608,-0.001910528,0.001874936,41560.30557632446
0.000495846,1.1955e-06,0.000511179,-0.001910425,0.001875599,41562.093593120575
0.000454525,1.2718e-06,0.000453356,-0.001909944,0.001875495,41563.90990996361
0.000481423,1.1701e-06,0.000442441,-0.001910217,0.001875781,41565.69253993034
0.000476875,1.2973e-06,0.000481942,-0.001909476,0.001876301,41567.494186878204
0.000526251,1.1955e-06,0.000481942,-0.001909411,0.001877197,41569.30502605438
0.000490778,1.1701e-06,0.000464531,-0.001909528,0.001877223,41571.089700460434
0.000472587,1.2464e-06,0.000470118,-0.001909216,0.001877873,41572.89072370529
0.000482592,1.4499e-06,0.000482982,-0.001909021,0.001878211,41574.69752454758
0.000532618,1.4499e-06,0.000553409,-0.001908748,0.001878666,41576.504561424255
0.000515337,1.6279e-06,0.000504812,-0.001909073,0.001879068,41578.30640864372
0.000533788,1.5771e-06,0.000557177,-0.001908462,0.001879068,41580.097769498825
0.000530669,1.4499e-06,0.000516896,-0.001908592,0.001879133,41581.8814997673
0.000513387,1.3736e-06,0.0005091,-0.001908592,0.001879601,41583.67729759216
0.000522093,1.4244e-06,0.000488699,-0.001907618,0.001879354,41585.4807510376
0.000521963,1.5007e-06,0.000468299,-0.001908255,0.001879263,41587.297605752945
0.00055081,1.3481e-06,0.000534178,-0.001908112,0.001878653,41589.080498456955
0.000519105,1.3481e-06,0.000543403,-0.001907982,0.001879185,41590.871864557266
0.000539115,1.4753e-06,0.00050858,-0.001908008,0.001878912,41592.693731069565
0.000568092,1.4753e-06,0.000510659,-0.001908358,0.001877392,41594.471635103226
0.000506761,1.4753e-06,0.000544573,-0.001907774,0.001877054,41596.269407749176
0.000485321,1.2718e-06,0.000520534,-0.001907696,0.001876587,41598.066329956055
0.000501823,1.4753e-06,0.000527941,-0.001907826,0.001875924,41599.86787414551
0.000547561,1.5007e-06,0.000580046,-0.001908021,0.001875066,41601.6576230526
0.000517675,1.3227e-06,0.000512348,-0.001907943,0.001874975,41603.45050883293
0.000551459,1.5516e-06,0.000510009,-0.001907826,0.00187365,41605.25432920456
0.000579396,1.399e-06,0.000544313,-0.001908164,0.001873429,41607.037653923035
0.000576927,1.4499e-06,0.000573939,-0.001907397,0.001872234,41608.83886909485
0.000503512,1.4244e-06,0.000502343,-0.001907345,0.001871831,41610.65473031998
0.00050897,1.399e-06,0.000493507,-0.001907319,0.001871116,41612.450953006744
0.00044452,1.3227e-06,0.000499874,-0.001907137,0.001870674,41614.273822784424
0.000461542,1.2209e-06,0.000459073,-0.001906864,0.001869934,41616.067679166794
0.000512478,1.5262e-06,0.000514167,-0.001906786,0.001869778,41617.84181165695
0.000484801,1.2209e-06,0.000503512,-0.001906007,0.001868673,41619.65067386627
0.000475705,1.3736e-06,0.000530279,-0.001906604,0.001867907,41621.43257832527
0.000504292,1.5516e-06,0.000537426,-0.00190576,0.001867465,41623.23642730713
0.000478174,1.5262e-06,0.000450497,-0.001905994,0.00186623,41625.04422402382
0.000506891,1.3227e-06,0.000470118,-0.001905591,0.001865568,41626.82326102257
0.000533398,1.3227e-06,0.000491688,-0.001905617,0.001863879,41628.61504507065
0.000468169,1.5516e-06,0.000513387,-0.001905422,0.00186345,41630.40986585617
0.000510659,1.4753e-06,0.000537166,-0.001905227,0.001861981,41632.201374292374
0.000494546,1.4753e-06,0.000521314,-0.001905591,0.001860396,41634.01168870926
