Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
-0.000607723,-1.7551e-06,-0.000568871,-0.001847898,0.015506335,1.8267338275909424
-0.000586023,-1.7042e-06,-0.000589791,-0.001848145,0.015482972,3.666137218475342
-0.000581995,-1.6788e-06,-0.000621626,-0.001848613,0.015459713,5.440595388412476
-0.000610971,-1.7042e-06,-0.000612271,-0.001849003,0.015437662,7.210301876068115
-0.000596938,-1.9077e-06,-0.000647354,-0.001849444,0.015414364,8.978998899459839
-0.000609022,-1.8314e-06,-0.000628383,-0.001849912,0.015391651,10.756107807159424
-0.000619287,-1.7297e-06,-0.000644236,-0.001850276,0.015368535,12.525162935256958
-0.000641117,-1.9077e-06,-0.000610971,-0.001850575,0.015346211,14.299553632736206
-0.000602006,-1.806e-06,-0.00057212,-0.001850757,0.015323745,16.071287155151367
-0.000559516,-1.9586e-06,-0.000591221,-0.001851043,0.01530085,17.846291065216064
-0.000628383,-1.8823e-06,-0.000625265,-0.001851419,0.015278721,19.621886491775513
-0.000659179,-1.9586e-06,-0.000627084,-0.001851406,0.015256567,21.409713983535767
-0.000693872,-1.8823e-06,-0.000674771,-0.001851757,0.015234022,23.178760290145874
-0.000671003,-1.9332e-06,-0.000641247,-0.001851874,0.015211725,24.950351238250732
-0.000642806,-1.984e-06,-0.000636699,-0.001852394,0.015189674,26.72255563735962
-0.000644106,-1.7805e-06,-0.000653201,-0.00185307,0.015167143,28.502258777618408
-0.000646964,-1.7042e-06,-0.000567312,-0.001853589,0.015144586,30.288185119628906
-0.000590571,-1.5771e-06,-0.000627214,-0.001854343,0.015122158,32.07004952430725
-0.000563024,-1.806e-06,-0.000555877,-0.001854746,0.015098912,33.86628580093384
-0.000623445,-1.7551e-06,-0.000577707,-0.001854525,0.015077213,35.63452649116516
-0.000598757,-1.5771e-06,-0.000607983,-0.001854369,0.015054239,37.412989377975464
-0.000606813,-1.5771e-06,-0.000587323,-0.00185472,0.015031214,39.20902109146118
-0.000609412,-1.8569e-06,-0.000584464,-0.001855318,0.015008085,40.97871708869934
-0.000582515,-1.9077e-06,-0.000627474,-0.001855201,0.014984839,42.74769854545593
-0.000576668,-1.7551e-06,-0.00057095,-0.001855564,0.01496249,44.54482436180115
