Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
32160.614286899567,-9.7299e-06,0.00010108,-5.4937e-05,-0.003390067,-0.003381016
32162.40634059906,-9.7299e-06,0.000100991,-5.5218e-05,-0.003368397,-0.003375918
32164.20139479637,-9.8045e-06,0.000100901,-5.5345e-05,-0.003355396,-0.003364064
32165.993448734283,-9.8543e-06,0.000100544,-5.518e-05,-0.003355906,-0.00337579
32167.803503513336,-9.8045e-06,0.000100952,-5.495e-05,-0.003400136,-0.00337732
32169.583557844162,-9.6801e-06,0.000101131,-5.509e-05,-0.003376938,-0.003359347
32171.385612010956,-9.6055e-06,0.00010029,-5.5231e-05,-0.003371712,-0.003361514
32173.182666540146,-9.7548e-06,0.000101093,-5.5588e-05,-0.003336531,-0.003361897
32174.97472023964,-9.7797e-06,0.000100787,-5.569e-05,-0.003345709,-0.003345964
32176.76677417755,-9.481e-06,0.000100404,-5.597e-05,-0.003311293,-0.003357435
32178.58282971382,-9.7299e-06,0.000100188,-5.5944e-05,-0.003376938,-0.003322
32180.36488342285,-9.6055e-06,0.000100608,-5.6034e-05,-0.003327099,-0.003338443
32182.162937879562,-9.7548e-06,0.000100532,-5.625e-05,-0.003371202,-0.003337933
32183.954991817474,-9.7797e-06,0.00010085,-5.6008e-05,-0.003369035,-0.003386625
32185.78804922104,-9.8543e-06,0.00010071,-5.5881e-05,-0.003371966,-0.003407019
32187.573103666306,-9.9041e-06,0.000100927,-5.5791e-05,-0.003346218,-0.003405872
32189.373158454895,-9.8543e-06,0.000101029,-5.6378e-05,-0.003397459,-0.003402813
32191.183213233948,-1.00285e-05,0.000101475,-5.6378e-05,-0.003385733,-0.0034125
32192.99626803398,-9.8045e-06,0.000100723,-5.6225e-05,-0.00345125,-0.003440415
32194.779322385788,-9.7548e-06,0.000101144,-5.6174e-05,-0.003390194,-0.003400136
32196.591376781464,-9.8792e-06,0.000101309,-5.6684e-05,-0.003344307,-0.003364828
32198.373430490494,-9.8543e-06,0.000101118,-5.6696e-05,-0.003360112,-0.003414667
32200.207488059998,-9.929e-06,0.000100659,-5.6811e-05,-0.003399626,-0.003392616
32201.99854183197,-9.8294e-06,0.00010094,-5.6493e-05,-0.003338061,-0.003370564
32203.79959654808,-9.705e-06,0.000100914,-5.6875e-05,-0.003379869,-0.003362024
32205.603652238846,-9.9539e-06,0.000100991,-5.6888e-05,-0.003380634,-0.003356798
32207.365705251694,-9.8294e-06,0.000100748,-5.7002e-05,-0.003421168,-0.003392106
32209.173760175705,-1.00036e-05,0.000100404,-5.7219e-05,-0.00341301,-0.003365083
32210.954813718796,-9.7797e-06,0.00010094,-5.7232e-05,-0.003415305,-0.003386625
32212.77486896515,-9.8294e-06,0.000100583,-5.7028e-05,-0.003336149,-0.003368142
32214.554923772812,-9.8294e-06,0.000100595,-5.727e-05,-0.003406382,-0.003378212
32216.366978168488,-9.8792e-06,0.000100685,-5.7372e-05,-0.003396822,-0.003402048
32218.159032821655,-9.8792e-06,0.000100889,-5.75e-05,-0.003411863,-0.003416069
32219.955087184906,-9.8045e-06,0.000100697,-5.7793e-05,-0.003395802,-0.003380889
32221.726140975952,-9.8543e-06,0.000101131,-5.7665e-05,-0.003395548,-0.003418619
32223.56419658661,-9.7299e-06,0.000101029,-5.7754e-05,-0.003337296,-0.00337834
32225.34925055504,-9.8045e-06,0.000101271,-5.7627e-05,-0.003333982,-0.003392233
32227.181306362152,-9.7797e-06,0.000101653,-5.8022e-05,-0.003426267,-0.003410206
32228.96436023712,-9.7797e-06,0.00010173,-5.8468e-05,-0.003359475,-0.003321745
32230.774415016174,-9.8792e-06,0.000102342,-5.8417e-05,-0.003408039,-0.003359602
32232.564469575882,-9.7299e-06,0.000102291,-5.8366e-05,-0.003327864,-0.00334061
32234.374523878098,-9.9041e-06,0.000102507,-5.8557e-05,-0.003363426,-0.003372476
32236.154577970505,-9.8294e-06,0.000102138,-5.8608e-05,-0.003376938,-0.003349788
32237.984632730484,-9.6552e-06,0.000102711,-5.8621e-05,-0.00335871,-0.003375281
32239.77968764305,-9.8294e-06,0.000102533,-5.8851e-05,-0.003340865,-0.003396822
32241.564742803574,-9.705e-06,0.000102533,-5.8876e-05,-0.003417854,-0.003432767
32243.3447971344,-9.8294e-06,0.000102176,-5.9399e-05,-0.003395293,-0.003417344
32245.164853811264,-9.929e-06,0.000102278,-5.8953e-05,-0.003389812,-0.003386115
32246.965908050537,-1.00285e-05,0.000102431,-5.9016e-05,-0.003363299,-0.003346473
32248.76496243477,-9.8543e-06,0.000102278,-5.9373e-05,-0.003389939,-0.00335769
32250.571017742157,-9.6801e-06,0.000102444,-5.8685e-05,-0.003365466,-0.003366358
32252.36507177353,-9.7797e-06,0.000102112,-5.9208e-05,-0.003334237,-0.003322128
32254.147126197815,-9.7299e-06,0.000102597,-5.9284e-05,-0.003408421,-0.003337933
32255.930179834366,-9.6055e-06,0.00010266,-5.9182e-05,-0.003352337,-0.003374643
32257.73523426056,-9.6801e-06,0.000102061,-5.9131e-05,-0.003334619,-0.003338316
32259.52628970146,-9.6055e-06,0.000102138,-5.9501e-05,-0.003329011,-0.003351317
32261.317343473434,-9.8543e-06,0.000102087,-5.9195e-05,-0.003361132,-0.00336024
32263.105397462845,-9.9539e-06,0.000102087,-5.9284e-05,-0.003406637,-0.003389174
32264.91745209694,-9.8543e-06,0.00010173,-5.9807e-05,-0.003440543,-0.003418746
32266.711506843567,-9.9787e-06,0.000101692,-5.9386e-05,-0.003370054,-0.003391596
32268.50456094742,-9.8045e-06,0.000101526,-5.9182e-05,-0.0033698,-0.003366613
32270.276614189148,-9.8294e-06,0.000101743,-5.9654e-05,-0.003361004,-0.003337423
32272.1126704216,-9.8294e-06,0.000100965,-5.9462e-05,-0.003403833,-0.003366358
32273.917724847794,-9.8294e-06,0.000101373,-5.9131e-05,-0.003391214,-0.003385478
32275.705780506134,-9.9787e-06,0.000101042,-5.9246e-05,-0.00343965,-0.003371966
32277.48583483696,-9.705e-06,0.000101054,-5.9424e-05,-0.003406,-0.003430345
32279.305890083313,-9.9539e-06,0.000100927,-5.8736e-05,-0.00338739,-0.003430091
32281.106944799423,-9.929e-06,0.000100799,-5.8774e-05,-0.003409059,-0.003405362
32282.91699886322,-9.7548e-06,0.000101271,-5.9424e-05,-0.003450485,-0.003425502
32284.679052829742,-9.9539e-06,0.000100468,-5.908e-05,-0.003411991,-0.003402813
32286.47610783577,-9.9539e-06,0.000100595,-5.9182e-05,-0.003459408,-0.003428943
32288.25616121292,-9.8543e-06,0.00010057,-5.9208e-05,-0.00342206,-0.003416962
32290.07021665573,-9.8792e-06,0.000100251,-5.9246e-05,-0.003399754,-0.003438631
32291.862270355225,-9.8294e-06,0.000100124,-5.9093e-05,-0.003398097,-0.003396695
32293.666324853897,-9.929e-06,9.9882e-05,-5.9271e-05,-0.003406255,-0.003455456
32295.451379537582,-9.8792e-06,9.9907e-05,-5.8978e-05,-0.003391469,-0.003487322
32297.263433933258,-9.8543e-06,9.9487e-05,-5.9004e-05,-0.003420786,-0.003410079
32299.05648779869,-9.8543e-06,9.9436e-05,-5.9246e-05,-0.003420913,-0.003443219
32300.84854197502,-9.929e-06,9.9232e-05,-5.9182e-05,-0.003424864,-0.003443092
32302.63659620285,-9.7548e-06,9.9423e-05,-5.9411e-05,-0.003394273,-0.003437356
32304.42765045166,-9.8792e-06,9.8824e-05,-5.931e-05,-0.003411226,-0.003406892
32306.22070455551,-9.8543e-06,9.9219e-05,-5.9093e-05,-0.003372094,-0.003395038
32308.027759313583,-9.8045e-06,9.8913e-05,-5.959e-05,-0.003447426,-0.003369035
32309.816813468933,-9.6552e-06,9.8684e-05,-5.9029e-05,-0.003410079,-0.003382164
32311.60786819458,-9.9787e-06,9.8199e-05,-5.9284e-05,-0.003420021,-0.003402431
32313.39792251587,-9.7548e-06,9.825e-05,-5.9488e-05,-0.003354631,-0.003368907
32315.197976589203,-9.9041e-06,9.8123e-05,-5.9883e-05,-0.003370564,-0.00340396
32316.998031139374,-9.8543e-06,9.7638e-05,-5.9768e-05,-0.003402176,-0.003382291
32318.790085077286,-9.6552e-06,9.7562e-05,-6.0138e-05,-0.003369417,-0.003411098
32320.589139699936,-9.6801e-06,9.7243e-05,-5.9858e-05,-0.003381016,-0.003355269
32322.378193855286,-9.7797e-06,9.774e-05,-5.9845e-05,-0.003319578,-0.003363681
32324.158247470856,-9.7548e-06,9.6568e-05,-5.9858e-05,-0.003376938,-0.003411226
32325.949301958084,-9.705e-06,9.7281e-05,-6.0202e-05,-0.003371457,-0.003356543
32327.763357400894,-9.7299e-06,9.6657e-05,-5.9501e-05,-0.003329138,-0.00334163
32329.53741145134,-9.6552e-06,9.6389e-05,-5.9424e-05,-0.003377193,-0.003356926
32331.38246846199,-9.6801e-06,9.5548e-05,-5.9666e-05,-0.003391341,-0.003338953
32333.172522306442,-9.7797e-06,9.5701e-05,-5.9526e-05,-0.003377575,-0.003379869
32334.97957777977,-9.8294e-06,9.5675e-05,-5.9858e-05,-0.00336075,-0.003413775
32336.76363158226,-9.705e-06,9.5395e-05,-5.9679e-05,-0.003375535,-0.003349788
32338.55868577957,-9.5806e-06,9.5165e-05,-5.9972e-05,-0.003382036,-0.003345581
32340.35474205017,-9.7299e-06,9.5153e-05,-5.9501e-05,-0.003344307,-0.003363681
32342.155796289444,-9.8294e-06,9.4656e-05,-5.9934e-05,-0.003325187,-0.003376683
32343.948850870132,-9.7299e-06,9.463e-05,-5.9743e-05,-0.003388919,-0.003413775
32345.755905389786,-9.7299e-06,9.4681e-05,-5.9679e-05,-0.003353357,-0.003347621
32347.587963581085,-9.7299e-06,9.4464e-05,-5.9705e-05,-0.003338826,-0.00334112
32349.399018764496,-9.8045e-06,9.3814e-05,-5.9692e-05,-0.003414667,-0.003375535
32351.18107199669,-9.7797e-06,9.3776e-05,-6.0215e-05,-0.003355141,-0.003377957
32352.9891269207,-9.7797e-06,9.3827e-05,-6.0176e-05,-0.00335769,-0.003372986
32354.77118062973,-1.00285e-05,9.3789e-05,-6.0011e-05,-0.003403323,-0.003380252
32356.57123732567,-9.8543e-06,9.3024e-05,-5.9756e-05,-0.003388792,-0.00336929
32358.369292020798,-9.7797e-06,9.3113e-05,-5.9934e-05,-0.003337423,-0.003379232
32360.168346643448,-9.8792e-06,9.3432e-05,-6.0278e-05,-0.003336404,-0.003336914
32361.969401359558,-9.929e-06,9.2795e-05,-6.0011e-05,-0.003365593,-0.003380252
32363.76345539093,-9.9041e-06,9.2565e-05,-5.9679e-05,-0.003345071,-0.003355778
32365.559510469437,-9.9041e-06,9.2527e-05,-5.987e-05,-0.003348768,-0.003370309
32367.369565486908,-9.929e-06,9.2693e-05,-5.9603e-05,-0.003316902,-0.003391469
32369.16161942482,-9.7797e-06,9.2897e-05,-6.0482e-05,-0.0033401,-0.003352719
32370.94967341423,-9.7548e-06,9.2463e-05,-6.0431e-05,-0.003361387,-0.003359602
32372.770728826523,-9.6055e-06,9.1724e-05,-6.0164e-05,-0.003329138,-0.003358073
32374.56178355217,-9.8294e-06,9.2234e-05,-6.0406e-05,-0.00331244,-0.003336021
32376.375838279724,-9.7797e-06,9.1647e-05,-6.0164e-05,-0.003352464,-0.003346856
32378.149891614914,-9.6055e-06,9.1596e-05,-6.01e-05,-0.003323147,-0.003366103
32379.94694685936,-9.7299e-06,9.138e-05,-6.0266e-05,-0.003353739,-0.003327609
32381.737000465393,-9.7548e-06,9.1392e-05,-6.0113e-05,-0.003316647,-0.003389557
32383.533054590225,-9.6801e-06,9.0768e-05,-6.0724e-05,-0.003393126,-0.003373751
32385.310108423233,-9.6304e-06,9.1163e-05,-6.0661e-05,-0.003381909,-0.003386243
32387.110162496567,-9.8294e-06,9.0946e-05,-6.075e-05,-0.00339593,-0.003366231
32388.910217285156,-9.6055e-06,9.0768e-05,-6.0941e-05,-0.003348385,-0.00333054
32390.71327161789,-9.8045e-06,9.0411e-05,-6.1374e-05,-0.003337168,-0.003343669
32392.480324983597,-9.7299e-06,9.0513e-05,-6.0979e-05,-0.003367888,-0.003319961
32394.280379533768,-9.7299e-06,9.0284e-05,-6.1222e-05,-0.003315372,-0.003335002
32396.080434322357,-9.8294e-06,9.0513e-05,-6.0852e-05,-0.003370564,-0.00334112
32397.870488882065,-9.8792e-06,9.0475e-05,-6.1515e-05,-0.003381271,-0.003381016
32399.65954375267,-9.8543e-06,9.0475e-05,-6.061e-05,-0.003361769,-0.003345071
32401.46259880066,-9.6801e-06,9.0182e-05,-6.1145e-05,-0.003385223,-0.003411736
32403.25065279007,-9.6304e-06,9.0424e-05,-6.1323e-05,-0.003380252,-0.003411608
32405.064707756042,-9.8045e-06,9.036e-05,-6.1298e-05,-0.003390194,-0.003310273
32406.84076142311,-9.8294e-06,9.0105e-05,-6.0916e-05,-0.003347238,-0.003356288
32408.635816335678,-9.6801e-06,9.0016e-05,-6.1196e-05,-0.00336024,-0.003388409
32410.43187069893,-9.8294e-06,8.9799e-05,-6.1285e-05,-0.003353739,-0.003397714
32412.22092485428,-9.8543e-06,8.9978e-05,-6.1247e-05,-0.003376045,-0.003371329
32414.01297903061,-9.9041e-06,8.9876e-05,-6.1374e-05,-0.003339208,-0.003349278
32415.82003545761,-9.8543e-06,8.9697e-05,-6.1578e-05,-0.003427924,-0.003415942
32417.60208916664,-9.8792e-06,8.9633e-05,-6.126e-05,-0.00340498,-0.003415432
32419.421144247055,-9.7299e-06,8.934e-05,-6.0941e-05,-0.003381016,-0.003355141
32421.223199129105,-9.8294e-06,8.9328e-05,-6.0763e-05,-0.00340396,-0.003415432
32423.024253368378,-2.52828e-05,8.9085e-05,-6.0967e-05,-0.003370182,-0.003372476
32424.83230829239,-1.19944e-05,8.8741e-05,-6.0967e-05,-0.004142494,-0.004191313
32426.620362997055,-1.20939e-05,8.8843e-05,-6.0801e-05,-0.00415932,-0.004137268
32428.405418872833,-1.23179e-05,8.8652e-05,-6.0699e-05,-0.004173341,-0.004180989
32430.201473474503,-1.22184e-05,8.8716e-05,-6.0775e-05,-0.004175508,-0.004180606
32432.001528024673,-1.22432e-05,8.8219e-05,-6.0941e-05,-0.004204442,-0.004217699
32433.80058336258,-1.24423e-05,8.7683e-05,-6.1272e-05,-0.004204952,-0.004189019
32435.59263730049,-1.2069e-05,8.7798e-05,-6.0686e-05,-0.004219865,-0.004165438
32437.372692108154,-1.21188e-05,8.7772e-05,-6.0406e-05,-0.00418443,-0.004240005
32439.162746667862,-1.2069e-05,8.7326e-05,-6.0788e-05,-0.004171174,-0.004218208
32440.970801353455,-1.187e-05,8.7301e-05,-6.0928e-05,-0.004183538,-0.004151034
32442.772856235504,-1.21686e-05,8.6867e-05,-6.0801e-05,-0.004220758,-0.004188764
32444.55091023445,-1.21686e-05,8.6574e-05,-6.112e-05,-0.004161486,-0.004198196
32446.37296628952,-1.19944e-05,8.6103e-05,-6.0865e-05,-0.004187489,-0.004164546
32448.16202068329,-1.21686e-05,8.6179e-05,-6.14e-05,-0.004186215,-0.004193863
32449.96107506752,-1.22432e-05,8.5835e-05,-6.1362e-05,-0.004164418,-0.004162124
32451.753129720688,-1.19695e-05,8.595e-05,-6.1285e-05,-0.004137396,-0.004190039
32453.54418349266,-1.19446e-05,8.5861e-05,-6.0941e-05,-0.004179714,-0.004166075
32455.325238466263,-1.18949e-05,8.5861e-05,-6.1298e-05,-0.004128217,-0.00415626
32457.12829351425,-1.18451e-05,8.5861e-05,-6.1158e-05,-0.004114961,-0.004123373
32458.926347970963,-1.21686e-05,8.5516e-05,-6.089e-05,-0.004184813,-0.004115088
32460.723402500153,-1.21686e-05,8.5797e-05,-6.0814e-05,-0.004193735,-0.004155241
32462.525456666946,-1.17953e-05,8.5606e-05,-6.0967e-05,-0.004190803,-0.004179841
32464.323511123657,-1.20193e-05,8.623e-05,-6.1362e-05,-0.004109735,-0.004123118
32466.099564790726,-1.2069e-05,8.6141e-05,-6.154e-05,-0.004112156,-0.004127325
