Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
-0.001682707,-1.272e-07,-0.001411135,3.25e-07,-0.001284835,1.8666760921478271
-0.001399181,1.272e-07,-0.001520544,4.29e-07,-0.000999971,3.647325277328491
-0.000389946,-1.272e-07,-0.000228952,5.2e-07,-0.000314205,5.425278902053833
-0.000678669,2.54e-08,-0.000222845,6.5e-08,-0.000770172,7.2301530838012695
