Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
41165.29437112808,-1.00783e-05,8.9162e-05,-6.697e-05,-0.003408039,-0.003444239
41167.10542535782,-9.9787e-06,8.9187e-05,-6.6409e-05,-0.003413265,-0.00343213
41168.90548014641,-9.9041e-06,8.9379e-05,-6.6906e-05,-0.003440925,-0.003437484
41170.68654060364,-1.00534e-05,9.0258e-05,-6.6868e-05,-0.003465143,-0.003462084
41172.47659444809,-1.00783e-05,9.022e-05,-6.6715e-05,-0.003436719,-0.003476105
41174.279648542404,-9.8792e-06,9.0373e-05,-6.6511e-05,-0.003434679,-0.003418364
41176.09070301056,-1.00534e-05,9.0577e-05,-6.6511e-05,-0.003454436,-0.003433787
41177.861760377884,-1.00534e-05,9.0679e-05,-6.7047e-05,-0.003445514,-0.003419638
41179.68188166618,-9.9787e-06,9.124e-05,-6.7059e-05,-0.00345877,-0.003474576
41181.454937934875,-9.9539e-06,9.1354e-05,-6.6741e-05,-0.003411481,-0.003401283
41183.27499246597,-1.00036e-05,9.1749e-05,-6.7047e-05,-0.003446024,-0.003448446
41185.086047410965,-1.00534e-05,9.1915e-05,-6.6906e-05,-0.003436336,-0.003450358
41186.926102399826,-1.01032e-05,9.1788e-05,-6.6728e-05,-0.003439778,-0.003427159
41188.7161564827,-1.00036e-05,9.2247e-05,-6.6855e-05,-0.003382928,-0.003381909
41190.50621008873,-9.8792e-06,9.1915e-05,-6.6945e-05,-0.003374898,-0.003411226
41192.317264318466,-1.00036e-05,9.2463e-05,-6.7404e-05,-0.00344016,-0.003435444
41194.097317934036,-9.9539e-06,9.2081e-05,-6.6996e-05,-0.003466928,-0.003480567
41195.88837170601,-9.8543e-06,9.2667e-05,-6.6996e-05,-0.003421295,-0.00343213
41197.69342684746,-9.8543e-06,9.2603e-05,-6.7085e-05,-0.003402048,-0.00341505
41199.48448038101,-9.7299e-06,9.3355e-05,-6.7008e-05,-0.003382164,-0.003402176
41201.287534713745,-9.8792e-06,9.3075e-05,-6.6588e-05,-0.003409441,-0.00336075
41203.08758878708,-9.8792e-06,9.3088e-05,-6.6996e-05,-0.003348003,-0.003408421
41204.88764286041,-9.8294e-06,9.2642e-05,-6.6664e-05,-0.003428179,-0.003405107
41206.66969656944,-9.7299e-06,9.2565e-05,-6.6932e-05,-0.003375153,-0.003380252
41208.47975087166,-9.7299e-06,9.2361e-05,-6.7021e-05,-0.003371712,-0.003417472
41210.25980424881,-9.9041e-06,9.2348e-05,-6.7136e-05,-0.003405235,-0.003375535
41212.069858551025,-9.8294e-06,9.3088e-05,-6.6779e-05,-0.003444494,-0.003410079
41213.85991215706,-9.9787e-06,9.231e-05,-6.6524e-05,-0.003437484,-0.003453927
41215.65796685219,-9.8294e-06,9.2769e-05,-6.6804e-05,-0.003436591,-0.00340447
41217.468020915985,-9.8543e-06,9.2718e-05,-6.6792e-05,-0.003461192,-0.003460427
41219.25807452202,-9.8792e-06,9.1992e-05,-6.6562e-05,-0.00342155,-0.003445641
41221.06812906265,-9.8294e-06,9.2348e-05,-6.6231e-05,-0.003398352,-0.00345176
41222.860183000565,-9.7548e-06,9.245e-05,-6.6601e-05,-0.003392616,-0.003396695
41224.68023753166,-9.929e-06,9.1813e-05,-6.6205e-05,-0.003373369,-0.003405235
41226.480291604996,-9.929e-06,9.1941e-05,-6.6154e-05,-0.003405107,-0.003394273
41228.265345573425,-1.00534e-05,9.1507e-05,-6.6231e-05,-0.003420148,-0.003408931
41230.08740019798,-9.9539e-06,9.1711e-05,-6.5963e-05,-0.003390704,-0.003413648
41231.867453575134,-9.7797e-06,9.1737e-05,-6.6244e-05,-0.003434297,-0.003390959
41233.66750764847,-9.9539e-06,9.1813e-05,-6.6142e-05,-0.003425247,-0.003445769
41235.4675617218,-9.9041e-06,9.1482e-05,-6.5797e-05,-0.003398989,-0.003381654
41237.257615327835,-1.00036e-05,9.2297e-05,-6.5989e-05,-0.003429453,-0.003406637
41239.05567121506,-9.7548e-06,9.1979e-05,-6.567e-05,-0.003411226,-0.003413393
41240.84672498703,-9.8294e-06,9.1609e-05,-6.5517e-05,-0.003386625,-0.003398734
41242.64077973366,-9.9787e-06,9.1354e-05,-6.632e-05,-0.003454691,-0.00343315
41244.42083334923,-9.9041e-06,9.1698e-05,-6.6154e-05,-0.003465781,-0.003435699
41246.22889018059,-9.929e-06,9.1494e-05,-6.5976e-05,-0.003449338,-0.003435572
41248.048944711685,-9.8294e-06,9.1176e-05,-6.5823e-05,-0.003398734,-0.003392361
41249.83799910545,-9.8543e-06,9.0972e-05,-6.6282e-05,-0.003421805,-0.003356671
41251.64205336571,-9.8294e-06,9.0755e-05,-6.5938e-05,-0.003411481,-0.003446534
41253.50210905075,-9.6055e-06,9.1074e-05,-6.6409e-05,-0.003362152,-0.00339593
41255.31016588211,-9.9041e-06,9.1201e-05,-6.6091e-05,-0.003399499,-0.003401538
41257.07921767235,-1.00285e-05,9.1392e-05,-6.669e-05,-0.003417344,-0.003431875
41258.8872551918,-9.8792e-06,9.101e-05,-6.6397e-05,-0.00339542,-0.003367123
41260.7572927475,-9.8792e-06,9.0373e-05,-6.6652e-05,-0.003392743,-0.003399881
41262.537328243256,-9.9787e-06,9.0538e-05,-6.6626e-05,-0.003395038,-0.003434807
41264.414368629456,-9.8792e-06,9.0487e-05,-6.6664e-05,-0.003437611,-0.003414922
41266.20840501785,-9.9041e-06,9.036e-05,-6.655e-05,-0.003457368,-0.003397587
41268.008440971375,-1.00783e-05,9.0105e-05,-6.6256e-05,-0.003391851,-0.003400009
41269.83847761154,-9.929e-06,8.9799e-05,-6.6499e-05,-0.003395165,-0.003425757
41271.648513793945,-9.9539e-06,9.008e-05,-6.6409e-05,-0.003397969,-0.003394018
41273.46855020523,-9.8792e-06,8.9672e-05,-6.6473e-05,-0.0033698,-0.00339695
41275.345591545105,-1.00783e-05,8.9659e-05,-6.6575e-05,-0.003417472,-0.003433915
41277.15871119499,-9.8543e-06,8.971e-05,-6.6486e-05,-0.003392488,-0.003445641
41278.95281934738,-9.9539e-06,9.0029e-05,-6.6703e-05,-0.003454054,-0.003467438
41280.73399758339,-9.9041e-06,9.0016e-05,-6.6282e-05,-0.003390067,-0.003412245
41282.525176525116,-9.8792e-06,8.9098e-05,-6.6333e-05,-0.003408421,-0.003431748
41284.32735681534,-9.9787e-06,8.9481e-05,-6.6639e-05,-0.003438503,-0.003406255
41286.150538921356,-1.00285e-05,8.9544e-05,-6.6753e-05,-0.003436464,-0.003408167
41287.960720062256,-1.00036e-05,9.0016e-05,-6.6397e-05,-0.003445386,-0.003382928
41289.740898132324,-1.00036e-05,8.9277e-05,-6.6333e-05,-0.003413902,-0.003482096
41291.60508441925,-1.00036e-05,8.9799e-05,-6.6486e-05,-0.003425757,-0.003363681
41293.38526248932,-1.01032e-05,9.0029e-05,-6.6295e-05,-0.003429963,-0.003412373
41295.244448423386,-9.929e-06,9.0207e-05,-6.6473e-05,-0.003444877,-0.003408421
41297.04862880707,-9.8543e-06,8.9595e-05,-6.6486e-05,-0.003447171,-0.003420531
41298.835807561874,-1.02276e-05,8.9544e-05,-6.6129e-05,-0.003410206,-0.003407147
41300.6969935894,-9.9787e-06,8.9379e-05,-6.595e-05,-0.003394528,-0.003426522
41302.496173620224,-9.8792e-06,8.9468e-05,-6.6397e-05,-0.003414285,-0.003428561
41304.321249485016,-9.9539e-06,8.9238e-05,-6.6333e-05,-0.00342206,-0.003420148
41306.12228965759,-9.929e-06,8.9098e-05,-6.6652e-05,-0.003463996,-0.00344067
41307.94232606888,-1.01529e-05,8.9047e-05,-6.6473e-05,-0.003456093,-0.00349446
41309.75636267662,-1.01032e-05,8.8346e-05,-6.6728e-05,-0.003468712,-0.003429326
41311.58639931679,-1.01778e-05,8.8537e-05,-6.6766e-05,-0.003416834,-0.003449975
41313.39643549919,-1.00534e-05,8.8741e-05,-6.6256e-05,-0.003420786,-0.003458515
41315.19747161865,-1.00534e-05,8.8231e-05,-6.6728e-05,-0.003461957,-0.003459408
41317.007507801056,-1.02774e-05,8.855e-05,-6.6524e-05,-0.003429453,-0.003393126
