Time,TEG1,TEG2,Current,Supply_voltage,Cell_voltage,Time_stamp
543.2763223648071,-7.3987e-05,8.6253e-05,1.017e-07,-6.5e-07,0.0,"03 04 2019, 15_01_44"
544.9824929237366,-7.3675e-05,8.6344e-05,-7.63e-08,0.0,-2.6e-07,"03 04 2019, 15_01_46"
546.6896634101868,-7.3935e-05,8.5954e-05,2.54e-08,-1.3e-07,-6.5e-07,"03 04 2019, 15_01_47"
548.3968343734741,-7.3922e-05,8.5941e-05,0.0,-3.9e-07,-6.5e-07,"03 04 2019, 15_01_49"
550.1050050258636,-7.3792e-05,8.5824e-05,1.526e-07,-2.6e-07,-1.429e-06,"03 04 2019, 15_01_51"
551.8171763420105,-7.4169e-05,8.5837e-05,7.63e-08,3.9e-07,-1.299e-06,"03 04 2019, 15_01_52"
553.5253469944,-7.3714e-05,8.6058e-05,-1.272e-07,-1.3e-07,-1.299e-06,"03 04 2019, 15_01_54"
555.2365181446075,-7.4182e-05,8.5565e-05,2.54e-08,3.9e-07,-6.5e-07,"03 04 2019, 15_01_56"
556.9446887969971,-7.3584e-05,8.5772e-05,1.272e-07,-2.6e-07,-1.3e-07,"03 04 2019, 15_01_57"
558.6528596878052,-7.426e-05,8.55e-05,-5.09e-08,2.6e-07,-6.5e-07,"03 04 2019, 15_01_59"
560.3580303192139,-7.3857e-05,8.5357e-05,-7.63e-08,2.6e-07,-2.6e-07,"03 04 2019, 15_02_01"
562.068201303482,-7.4143e-05,8.5266e-05,-5.09e-08,-6.5e-07,-1.169e-06,"03 04 2019, 15_02_03"
563.779372215271,-7.3935e-05,8.5344e-05,5.09e-08,-7.8e-07,-1.819e-06,"03 04 2019, 15_02_04"
565.4885432720184,-7.3662e-05,8.5344e-05,5.09e-08,1.3e-07,-6.5e-07,"03 04 2019, 15_02_06"
567.199714422226,-7.4039e-05,8.5565e-05,-1.017e-07,-5.2e-07,-1.04e-06,"03 04 2019, 15_02_08"
568.9108853340149,-7.3558e-05,8.5578e-05,1.526e-07,-1.169e-06,-3.9e-07,"03 04 2019, 15_02_09"
570.6230566501617,-7.3805e-05,8.5798e-05,-2.54e-08,-3.9e-07,-3.9e-07,"03 04 2019, 15_02_11"
572.3712315559387,-7.3493e-05,8.5798e-05,-5.09e-08,1.3e-07,-2.6e-07,"03 04 2019, 15_02_13"
574.0794022083282,-7.3805e-05,8.6071e-05,2.54e-08,5.2e-07,-6.5e-07,"03 04 2019, 15_02_15"
575.7855727672577,-7.3532e-05,8.5876e-05,-2.54e-08,2.6e-07,1.3e-07,"03 04 2019, 15_02_16"
577.4947438240051,-7.4299e-05,8.5448e-05,2.035e-07,-7.8e-07,-5.2e-07,"03 04 2019, 15_02_18"
579.2159156799316,-7.3389e-05,8.5487e-05,7.63e-08,2.6e-07,-9.1e-07,"03 04 2019, 15_02_20"
