Current,Ground,Time,Voltage
-1.0203e-06,2.5e-08,731.2621729373932,-7.316e-06
-8.212e-07,2.29e-07,732.3213293552399,-7.189e-06
-8.461e-07,-7.6e-08,733.3817028999329,-7.138e-06
-9.954e-07,-1.66e-07,734.4222321510315,-6.947e-06
-1.07e-06,-1.02e-07,735.4763133525848,-7.291e-06
-9.954e-07,-1.91e-07,736.5332045555115,-7.074e-06
-1.1696e-06,2.93e-07,737.5980076789856,-7.418e-06
-1.0203e-06,8.9e-08,738.663503408432,-7.164e-06
-9.954e-07,-2.5e-08,739.71586561203,-7.138e-06
-9.207e-07,-1.15e-07,740.7744517326355,-7.266e-06
-9.954e-07,-5.1e-08,741.8099892139435,-7.686e-06
-9.954e-07,3.19e-07,742.8604571819305,-7.202e-06
-9.456e-07,-7.6e-08,743.9194676876068,-7.418e-06
-1.0203e-06,4.33e-07,744.9725766181946,-7.266e-06
-1.0452e-06,-1.3e-08,746.0190291404724,-7.418e-06
-9.207e-07,2.55e-07,747.0780844688416,-7.699e-06
-9.705e-07,-1.53e-07,748.1223020553589,-7.227e-06
-8.71e-07,1.27e-07,749.1822247505188,-7.329e-06
-9.207e-07,-1.3e-08,750.2374875545502,-7.406e-06
-1.0203e-06,-2.68e-07,751.2839679718018,-7.062e-06
-1.0203e-06,1.27e-07,752.332718372345,-7.393e-06
-9.456e-07,2.8e-07,753.3958449363708,-7.367e-06
-9.456e-07,5.1e-08,754.4421582221985,-7.61e-06
-9.954e-07,1.3e-08,755.4989235401154,-7.533e-06
-9.705e-07,-2.42e-07,756.5528628826141,-7.253e-06
-9.207e-07,1.15e-07,757.6020188331604,-7.074e-06
-9.207e-07,2.29e-07,758.6920597553253,-7.329e-06
-8.958e-07,1.66e-07,759.7456252574921,-7.406e-06
-1.1198e-06,3.82e-07,760.8073551654816,-7.189e-06
-1.1447e-06,3.19e-07,761.8687484264374,-7.138e-06
-9.456e-07,3.82e-07,762.9234480857849,-7.227e-06
-1.0452e-06,2.5e-08,763.9724495410919,-6.921e-06
-1.0203e-06,-1.02e-07,765.0322463512421,-7.189e-06
