Current,Supply_voltage,TEG1,TEG2,Time
-7.8635e-06,-0.002706981,0.000738087,-0.000816924,1.501471996307373
-8.0377e-06,-0.002779254,0.000738609,-0.00081709,2.9945499897003174
-7.9133e-06,-0.00276536,0.000738558,-0.000817332,4.523128032684326
-7.8884e-06,-0.00273018,0.000739081,-0.000817485,6.024509906768799
-7.7142e-06,-0.002737955,0.00073931,-0.000817268,7.523027658462524
-7.9631e-06,-0.002743818,0.000739718,-0.000816886,9.034350156784058
-8.187e-06,-0.002750064,0.00073991,-0.000817064,10.543461322784424
-8.0129e-06,-0.002761791,0.000740126,-0.000817345,12.05784797668457
-7.988e-06,-0.002767654,0.000740241,-0.00081709,13.568555116653442
-7.9133e-06,-0.002763958,0.000740802,-0.000817281,15.072880506515503
-7.8884e-06,-0.002719218,0.000740917,-0.000816962,16.586902141571045
-7.8138e-06,-0.002700353,0.000741197,-0.00081658,18.09850835800171
-7.8138e-06,-0.002680086,0.00074228,-0.000815993,19.611669540405273
-7.9382e-06,-0.002731072,0.000742637,-0.000815713,21.104024410247803
-7.7889e-06,-0.002759497,0.000742854,-0.00081556,23.535462379455566
-7.8387e-06,-0.002693087,0.000743479,-0.000816223,25.047264337539673
-7.7391e-06,-0.002694872,0.00074395,-0.000815522,26.55748987197876
-7.764e-06,-0.00266326,0.000743976,-0.000815624,28.07123899459839
-7.764e-06,-0.002715521,0.000744205,-0.000816095,29.56194233894348
-7.8387e-06,-0.002658544,0.000744537,-0.000815968,31.064269542694092
-7.6894e-06,-0.002741142,0.000745378,-0.000816057,32.584954261779785
-7.764e-06,-0.00269245,0.000745556,-0.000816236,34.07392382621765
-7.988e-06,-0.002710168,0.00074599,-0.00081621,35.589293003082275
-7.8635e-06,-0.002720365,0.000746869,-0.000815675,37.095685720443726
-7.8635e-06,-0.002709785,0.000747545,-0.000815675,38.59102821350098
-7.8138e-06,-0.002731327,0.000747774,-0.00081556,40.112162590026855
-7.9631e-06,-0.002707491,0.000747825,-0.000815598,41.615333795547485
-7.9133e-06,-0.002740122,0.000748513,-0.000815739,43.12622833251953
-7.8884e-06,-0.002704814,0.000748603,-0.000815343,44.646416664123535
-7.9631e-06,-0.002736935,0.000748259,-0.000815088,46.13414907455444
-7.8884e-06,-0.002700608,0.000748106,-0.000815331,47.65318727493286
-7.988e-06,-0.002760644,0.000748513,-0.000815496,49.154361724853516
-7.8138e-06,-0.002738337,0.000748373,-0.0008157,50.6628053188324
-7.9133e-06,-0.002749682,0.000747851,-0.000815331,52.186124324798584
-7.764e-06,-0.002709275,0.000748564,-0.000814808,53.6867938041687
-7.7889e-06,-0.00270851,0.000748654,-0.000814375,55.19741225242615
-7.7889e-06,-0.002748917,0.00074896,-0.000814209,56.71633434295654
-7.7391e-06,-0.002758349,0.000749266,-0.000813929,58.21147656440735
-7.8387e-06,-0.002673203,0.000748807,-0.000814222,59.73701596260071
-7.6894e-06,-0.00270953,0.000748794,-0.00081412,61.23896360397339
-7.8884e-06,-0.002683017,0.000749011,-0.000813967,62.74974989891052
-7.8387e-06,-0.002718198,0.000749253,-0.000814145,64.26567935943604
-7.8138e-06,-0.002736043,0.000749176,-0.000814413,65.75936698913574
-7.8138e-06,-0.002721639,0.000748819,-0.000814502,67.27413654327393
-7.988e-06,-0.002749937,0.000748909,-0.000814936,68.7936601638794
-8.0129e-06,-0.002739612,0.00074887,-0.000814936,70.29757475852966
-7.9631e-06,-0.002766635,0.000748845,-0.000815229,71.81848526000977
-7.988e-06,-0.002744201,0.000748921,-0.00081579,73.3087158203125
-7.7142e-06,-0.00273821,0.000748807,-0.000815229,74.81895804405212
-8.2368e-06,-0.002776577,0.000748819,-0.000815356,76.31869626045227
-7.988e-06,-0.00274624,0.000748921,-0.000814936,77.81038498878479
-7.9382e-06,-0.002755418,0.000749011,-0.00081519,79.34892010688782
-8.0129e-06,-0.002735406,0.000749814,-0.000814885,80.85302829742432
-7.9382e-06,-0.002691813,0.000749737,-0.000814553,82.35919523239136
-7.7889e-06,-0.002716541,0.000749788,-0.00081426,83.86799740791321
-7.7391e-06,-0.002713354,0.000749992,-0.000814438,85.36845231056213
-7.7142e-06,-0.002677791,0.000750183,-0.000814094,86.88147377967834
-8.0377e-06,-0.00271157,0.000750132,-0.000814082,88.39234185218811
-7.8884e-06,-0.002702392,0.00074989,-0.00081426,89.89705610275269
-7.9133e-06,-0.002736298,0.000749865,-0.000814477,91.41401934623718
-8.187e-06,-0.002726611,0.000749954,-0.0008144,92.92616963386536
-7.8387e-06,-0.002733749,0.000749852,-0.000814171,94.43974757194519
-7.8138e-06,-0.00274573,0.000750005,-0.000814082,95.93866205215454
-7.8138e-06,-0.002711697,0.00074975,-0.00081477,97.42540740966797
-7.9382e-06,-0.002706471,0.000749495,-0.000814999,98.94144701957703
-7.764e-06,-0.002704814,0.000749673,-0.000815216,100.45756340026855
-7.8884e-06,-0.002687224,0.000749113,-0.000814923,101.96606779098511
-7.8635e-06,-0.002764595,0.000748998,-0.000815305,103.50788640975952
-7.7889e-06,-0.002714119,0.00074924,-0.000815063,104.99693965911865
-7.9133e-06,-0.002733876,0.000749087,-0.00081505,106.50299406051636
-7.5649e-06,-0.002710805,0.000749049,-0.00081528,108.03093338012695
