Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time,Time_stamp
-9.1e-07,0.0020104697,0.69750882,-5.7901e-05,0.000118829,8124.778102397919,"03 04 2019, 20_03_42"
-7.8e-07,0.0020106223,0.69747635,-5.7732e-05,0.000119167,8126.377106428146,"03 04 2019, 20_03_43"
-7.8e-07,0.0020107241,0.69756207,-5.8057e-05,0.000118725,8127.977898836136,"03 04 2019, 20_03_45"
-2.6e-07,0.0020106223,0.69753739,-5.8109e-05,0.000119219,8129.577344894409,"03 04 2019, 20_03_47"
-6.5e-07,0.0020107241,0.69753739,-5.8031e-05,0.000118673,8131.167973041534,"03 04 2019, 20_03_48"
-1.169e-06,0.002010546,0.69748414,-5.8109e-05,0.000118998,8132.768270969391,"03 04 2019, 20_03_50"
-6.5e-07,0.0020106223,0.69751141,-5.8109e-05,0.000118283,8134.358319282532,"03 04 2019, 20_03_51"
-1.3e-07,0.0020105714,0.69752181,-5.8329e-05,0.000118894,8135.9563574790955,"03 04 2019, 20_03_53"
-1.3e-07,0.0020108767,0.69753999,-5.8044e-05,0.000118881,8137.546558856964,"03 04 2019, 20_03_54"
-6.5e-07,0.0020107495,0.69756856,-5.7849e-05,0.000118816,8139.147953987122,"03 04 2019, 20_03_56"
-1.299e-06,0.0020107241,0.69754129,-5.8044e-05,0.000118569,8140.741746664047,"03 04 2019, 20_03_58"
-3.9e-07,0.0020105969,0.69753349,-5.8018e-05,0.000119037,8142.341112375259,"03 04 2019, 20_03_59"
-2.6e-07,0.0020106478,0.69754388,-5.8044e-05,0.00011892,8143.941183805466,"03 04 2019, 20_04_01"
-1.04e-06,0.0020104951,0.69755687,-5.8148e-05,0.000119115,8145.539431810379,"03 04 2019, 20_04_02"
-7.8e-07,0.0020106732,0.69749583,-5.8122e-05,0.000118959,8147.1369342803955,"03 04 2019, 20_04_04"
-1.04e-06,0.0020108004,0.69751531,-5.82e-05,0.000118608,8148.727770805359,"03 04 2019, 20_04_06"
-6.5e-07,0.0020105969,0.69754778,-5.8057e-05,0.000119141,8150.328206777573,"03 04 2019, 20_04_07"
-5.2e-07,0.0020105206,0.69758025,-5.7745e-05,0.00011892,8151.927885770798,"03 04 2019, 20_04_09"
-7.8e-07,0.0020108004,0.69753869,-5.8083e-05,0.000118335,8153.516866445541,"03 04 2019, 20_04_10"
-9.1e-07,0.0020106986,0.69754388,-5.7927e-05,0.000118504,8155.11768245697,"03 04 2019, 20_04_12"
-9.1e-07,0.0020105969,0.69751531,-5.8238e-05,0.000118634,8156.707529306412,"03 04 2019, 20_04_14"
-5.2e-07,0.0020107749,0.69755298,-5.7784e-05,0.000118686,8158.312019109726,"03 04 2019, 20_04_15"
-7.8e-07,0.0020106223,0.69759973,-5.8122e-05,0.000118764,8159.901619195938,"03 04 2019, 20_04_17"
-2.6e-07,0.0020106732,0.69756467,-5.781e-05,0.000118686,8161.501621961594,"03 04 2019, 20_04_18"
-1.3e-07,0.0020107495,0.69751271,-5.8083e-05,0.000118855,8163.103003740311,"03 04 2019, 20_04_20"
-2.6e-07,0.0020107749,0.69753479,-5.7914e-05,0.000118049,8164.703182935715,"03 04 2019, 20_04_22"
7.8e-07,0.0020106223,0.69755427,-5.8018e-05,0.000118491,8166.297875165939,"03 04 2019, 20_04_23"
-6.5e-07,0.0020108004,0.69762181,-5.8187e-05,0.000118439,8167.897702693939,"03 04 2019, 20_04_25"
2.6e-07,0.0020108767,0.69755038,-5.82e-05,0.000118231,8169.487338542938,"03 04 2019, 20_04_26"
-5.2e-07,0.0020107241,0.69755427,-5.7953e-05,0.000117958,8171.0875742435455,"03 04 2019, 20_04_28"
-7.8e-07,0.0020108258,0.69755557,-5.7914e-05,0.000118218,8172.681934833527,"03 04 2019, 20_04_30"
-2.6e-07,0.0020105714,0.69754778,-5.7888e-05,0.000118283,8174.277247667313,"03 04 2019, 20_04_31"
-3.9e-07,0.0020106478,0.69748804,-5.8044e-05,0.000118413,8175.87681722641,"03 04 2019, 20_04_33"
-1.3e-07,0.0020109021,0.69749583,-5.8044e-05,0.000117958,8177.4768278598785,"03 04 2019, 20_04_34"
-1.169e-06,0.0020108258,0.69757895,-5.8225e-05,0.000118179,8179.0680956840515,"03 04 2019, 20_04_36"
-2.6e-07,0.0020106732,0.69757116,-5.7875e-05,0.000118465,8180.657704591751,"03 04 2019, 20_04_38"
0.0,0.0020106223,0.69749713,-5.8174e-05,0.000118465,8182.258675336838,"03 04 2019, 20_04_39"
-1.3e-07,0.0020106478,0.69753479,-5.8109e-05,0.000118166,8183.848282337189,"03 04 2019, 20_04_41"
-1.169e-06,0.002010546,0.69757376,-5.8524e-05,0.00011866,8185.448290348053,"03 04 2019, 20_04_42"
