Current,Supply_voltage,TEG1,TEG2,Time
-7.0921e-06,-0.002466199,0.00114312,-0.001023126,1.7229506969451904
-6.9677e-06,-0.002474484,0.00113254,-0.001030226,3.2865312099456787
-6.9926e-06,-0.002511449,0.001124038,-0.001035937,4.785313606262207
-7.2165e-06,-0.002532736,0.001116824,-0.001041545,6.296435356140137
-7.117e-06,-0.002522666,0.001110196,-0.001046287,7.783273220062256
-7.0672e-06,-0.002470915,0.001104842,-0.001050047,9.282655000686646
-6.893e-06,-0.002436372,0.001100292,-0.001054508,10.77666974067688
-7.0175e-06,-0.002495899,0.001096022,-0.001057746,12.291000843048096
-7.0921e-06,-0.002466582,0.001092351,-0.001060372,13.795626163482666
-6.8433e-06,-0.002432294,0.001089521,-0.001062844,15.298788070678711
-6.9926e-06,-0.002473337,0.00108664,-0.001065738,16.7862286567688
-7.2165e-06,-0.002464415,0.001085072,-0.001067548,18.354426860809326
-7.117e-06,-0.002508263,0.001083759,-0.001068389,19.865506649017334
-7.1419e-06,-0.002465944,0.001082918,-0.001069728,21.397400856018066
-7.2912e-06,-0.002526363,0.001081873,-0.00107048,22.919726848602295
-7.0921e-06,-0.002528912,0.001080343,-0.001072124,24.419846773147583
-7.1668e-06,-0.00249883,0.001079285,-0.001072876,25.914823532104492
-7.2165e-06,-0.00249182,0.001078342,-0.001073819,27.39920687675476
-7.0672e-06,-0.002470661,0.001077093,-0.00107466,28.928747415542603
-6.9179e-06,-0.002485446,0.001076456,-0.001075604,30.427752256393433
-7.0921e-06,-0.002458424,0.001075512,-0.00107633,31.910784006118774
-6.9677e-06,-0.002465562,0.00107485,-0.00107721,33.4203896522522
-6.9677e-06,-0.002396221,0.001074034,-0.001077732,34.9701509475708
-7.0424e-06,-0.002446187,0.001073397,-0.001078166,36.49048137664795
-7.0175e-06,-0.002460718,0.001072874,-0.001078739,37.9976327419281
-7.0175e-06,-0.002493859,0.001072109,-0.001079657,39.481812715530396
-7.0921e-06,-0.002470278,0.001071242,-0.001080192,40.984344482421875
-7.0175e-06,-0.002475632,0.001070325,-0.001080511,42.492701292037964
-7.1419e-06,-0.002432421,0.001069726,-0.001081658,43.99216079711914
-7.0424e-06,-0.002450394,0.001069318,-0.001081786,45.490872383117676
-7.2165e-06,-0.002490545,0.00106854,-0.001082449,46.97837781906128
-7.1917e-06,-0.002467984,0.001067877,-0.001082691,48.47799515724182
-7.1668e-06,-0.002558994,0.001067189,-0.001083175,49.977959871292114
-7.0175e-06,-0.002517185,0.001066195,-0.001083787,51.47603797912598
-7.2165e-06,-0.002518842,0.001066284,-0.001083583,52.974424600601196
-7.0175e-06,-0.002478563,0.001065953,-0.001084246,54.48898386955261
-7.1419e-06,-0.002485319,0.001066016,-0.001083621,56.06722593307495
-7.1668e-06,-0.002412536,0.001066029,-0.00108422,57.614827394485474
-7.0424e-06,-0.002493477,0.001066246,-0.001083927,59.120168924331665
-7.1917e-06,-0.002449501,0.001066501,-0.001083354,60.6264488697052
-7.117e-06,-0.002497556,0.001066705,-0.001083201,62.11568760871887
-7.0175e-06,-0.002503547,0.001066807,-0.001083264,63.597575426101685
-7.3161e-06,-0.002484427,0.001066717,-0.001082946,65.09615993499756
-7.0672e-06,-0.002473975,0.001067355,-0.001082563,66.6110610961914
-7.0921e-06,-0.002456894,0.001067444,-0.001082155,68.11099767684937
-7.0424e-06,-0.002420949,0.001066947,-0.001082423,69.60866975784302
-7.117e-06,-0.002438157,0.00106673,-0.001082716,71.11875700950623
-6.8184e-06,-0.002445295,0.001067011,-0.001083417,72.61859941482544
-7.1419e-06,-0.002438412,0.001066666,-0.001082589,74.11554956436157
-7.0424e-06,-0.002473337,0.00106724,-0.00108213,75.63809704780579
0.011527081,-0.00244351,0.001065876,-0.001081773,77.0686731338501
0.011527081,3.9960291,0.001064754,-0.001080307,78.33484220504761
0.011527579,3.9960418,0.001072938,-0.001073182,79.60248064994812
0.011527579,3.9961053,0.001088323,-0.001061939,80.87179684638977
0.01152733,3.9960799,0.001105913,-0.001051309,82.14395666122437
0.01152733,3.9960799,0.001122279,-0.001041456,83.42404913902283
0.011527579,3.9961053,0.0011369,-0.001031807,84.68915581703186
0.011527828,3.9961308,0.001149774,-0.001023572,85.95000076293945
0.01152733,3.9961435,0.001161615,-0.001015772,87.23970246315002
0.01152733,3.9960672,0.00117245,-0.001008761,88.51053881645203
0.011527828,3.9960418,0.001179435,-0.001003127,89.77155208587646
0.011527579,3.9960545,0.001185808,-0.000997378,91.05316209793091
0.01152733,3.9960418,0.001192462,-0.000992025,92.32935237884521
0.011527081,3.9960418,0.001197012,-0.000987474,93.59863924980164
0.01152733,3.9960163,0.001201563,-0.000983893,94.87046766281128
0.011527579,3.9960291,0.001204698,-0.000980678,96.14864182472229
0.011527579,3.9960926,0.001207554,-0.000977428,97.4190948009491
0.011527579,3.9960926,0.001210077,-0.000975287,98.68813061714172
0.01152733,3.9960545,0.001211938,-0.000972941,99.96215462684631
0.01152733,3.9960926,0.001213876,-0.000970634,101.22795343399048
0.01152733,3.9960418,0.001215291,-0.00096936,102.49432015419006
0.01152733,3.9960418,0.0012164,-0.00096769,103.76693511009216
0.011527828,3.9960672,0.001217012,-0.000965791,105.02964496612549
0.011527828,3.9961181,0.001217509,-0.000964733,106.30563139915466
-7.117e-06,3.9960926,0.001217623,-0.000964044,107.65573000907898
-6.9428e-06,-0.002430764,0.001215877,-0.000966938,109.14333271980286
-6.9926e-06,-0.002426303,0.001201308,-0.000976141,110.62823224067688
-7.0175e-06,-0.002478563,0.001182545,-0.000987066,112.16167545318604
-7.0175e-06,-0.002408075,0.001163056,-0.000997723,113.64976644515991
-6.9428e-06,-0.002451668,0.001147173,-0.00100625,115.15341472625732
-6.9677e-06,-0.002444403,0.001133713,-0.001014242,116.6430184841156
