Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
-0.003049862,-8.6847e-06,-0.003046038,-0.004564365,-0.004746373,717.3672389984131
-0.003052539,-8.6847e-06,-0.003047568,-0.004527681,-0.004708694,719.1366028785706
-0.00306758,-8.7594e-06,-0.003060952,-0.004491302,-0.004671283,720.9067349433899
-0.003064138,-8.7843e-06,-0.003079561,-0.004455434,-0.004634879,722.6768980026245
-0.003025134,-8.8092e-06,-0.003029595,-0.004420011,-0.004598118,724.4372985363007
-0.003042979,-8.6599e-06,-0.003017868,-0.004384181,-0.004561281,726.2023992538452
-0.003036478,-8.6847e-06,-0.003046675,-0.004349,-0.004525093,727.983455657959
-0.002993268,-8.6101e-06,-0.003005122,-0.004314266,-0.004489046,729.7449793815613
-0.003023987,-8.6599e-06,-0.003019016,-0.004279634,-0.004453802,731.5151057243347
-0.003017231,-8.5603e-06,-0.003007926,-0.004244976,-0.004419093,733.2847714424133
-0.002975295,-8.5852e-06,-0.002989061,-0.004211567,-0.004384589,735.0552036762238
-0.002970961,-8.4608e-06,-0.00297504,-0.004177611,-0.004349587,736.8161673545837
-0.003003082,-8.411e-06,-0.003003082,-0.00414447,-0.004315808,738.5956890583038
-0.002952479,-8.6101e-06,-0.002958342,-0.004111137,-0.004281915,740.3553776741028
-0.003001043,-8.4857e-06,-0.002995944,-0.0040782,-0.00424778,742.1491305828094
-0.00295796,-8.5105e-06,-0.002958215,-0.004045722,-0.004212906,743.9273052215576
-0.003005504,-8.3115e-06,-0.002979884,-0.004013116,-0.004177585,745.7038097381592
-0.002951332,-8.5354e-06,-0.003020927,-0.003980842,-0.004141972,747.4675333499908
-0.002970579,-8.8092e-06,-0.002987532,-0.003949371,-0.004107224,749.2423794269562
-0.002982815,-8.7096e-06,-0.003001808,-0.003917963,-0.004073445,751.0072598457336
-0.002996199,-8.8092e-06,-0.002988551,-0.003886416,-0.004040139,752.7799513339996
-0.003041704,-8.7843e-06,-0.003015574,-0.003854957,-0.004007444,754.5478408336639
-0.003014299,-8.5852e-06,-0.00303992,-0.003824073,-0.003974214,756.3151414394379
-0.003002573,-8.6847e-06,-0.003000661,-0.003793239,-0.003941124,758.0857512950897
-0.003000023,-8.6101e-06,-0.002991228,-0.003762775,-0.003908429,759.8552429676056
-0.003037116,-8.7096e-06,-0.003031507,-0.003732642,-0.003874867,761.6162810325623
-0.003003847,-8.635e-06,-0.003034311,-0.003702917,-0.003841816,763.3854656219482
