Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
175687.0421113968,-9.2571e-06,-3.2631e-05,8.5937e-05,-0.003192241,-0.003160119
175688.8123061657,-9.2073e-06,-3.2567e-05,8.544e-05,-0.003147755,-0.003204605
175690.5825009346,-9.282e-06,-3.3268e-05,8.4943e-05,-0.003182553,-0.003182553
175692.3526957035,-9.0082e-06,-3.3613e-05,8.428e-05,-0.003169042,-0.003125959
175694.12289071083,-9.1327e-06,-3.3498e-05,8.349e-05,-0.003181661,-0.003157825
175695.89408564568,-9.1824e-06,-3.4224e-05,8.3834e-05,-0.003172866,-0.003198996
175697.66428017616,-9.3069e-06,-3.5231e-05,8.3643e-05,-0.003177582,-0.003209958
175699.43447494507,-9.2322e-06,-3.4964e-05,8.4051e-05,-0.003187524,-0.003194662
175701.2046699524,-9.3069e-06,-3.6251e-05,8.4038e-05,-0.003151834,-0.00322143
175702.96486330032,-9.4064e-06,-3.6417e-05,8.4739e-05,-0.003166875,-0.003164071
175704.73505830765,-9.2073e-06,-3.6519e-05,8.5516e-05,-0.003211615,-0.003208811
175706.50525307655,-9.0829e-06,-3.7233e-05,8.5261e-05,-0.003206644,-0.003188162
175708.27544760704,-9.2571e-06,-3.7169e-05,8.4841e-05,-0.003256228,-0.003218498
175710.04564261436,-9.4064e-06,-3.773e-05,8.4522e-05,-0.003188927,-0.003221558
175711.81583738327,-9.3317e-06,-3.7589e-05,8.4662e-05,-0.003196192,-0.003216969
175713.58603215218,-9.2571e-06,-3.7628e-05,8.3311e-05,-0.003169297,-0.003181024
175715.35622668266,-9.1824e-06,-3.7666e-05,8.2381e-05,-0.003197467,-0.003148648
175717.11642050743,-9.0082e-06,-3.764e-05,8.131e-05,-0.003177837,-0.003192496
175718.88661527634,-9.2571e-06,-3.7424e-05,8.1132e-05,-0.003151707,-0.003178729
175720.6593105793,-9.2322e-06,-3.7194e-05,8.0634e-05,-0.003214547,-0.003189309
175722.42900514603,-9.4562e-06,-3.7386e-05,8.1208e-05,-0.003201036,-0.003206389
175724.1891989708,-9.2322e-06,-3.7207e-05,8.1068e-05,-0.00323252,-0.00321391
175725.9593937397,-9.3069e-06,-3.6582e-05,8.0953e-05,-0.003170189,-0.003189436
175727.72958874702,-9.1575e-06,-3.6735e-05,8.1093e-05,-0.003205879,-0.003206007
175729.5017836094,-9.1575e-06,-3.6136e-05,8.1374e-05,-0.003171719,-0.003120095
175731.2719783783,-9.1575e-06,-3.6111e-05,8.1692e-05,-0.0031591,-0.003130548
175733.0421731472,-9.1824e-06,-3.5397e-05,8.224e-05,-0.003189691,-0.003172993
175734.80236697197,-9.1575e-06,-3.5372e-05,8.2508e-05,-0.003199889,-0.003216586
175736.57256150246,-9.1824e-06,-3.518e-05,8.3311e-05,-0.003182298,-0.003180896
175738.34275627136,-9.2073e-06,-3.4645e-05,8.4101e-05,-0.003177965,-0.003185358
175740.1129512787,-9.2073e-06,-3.4811e-05,8.4356e-05,-0.003233157,-0.00320231
175741.88314580917,-9.2322e-06,-3.3906e-05,8.4522e-05,-0.00316611,-0.003147883
175743.6733429432,-9.3815e-06,-3.3791e-05,8.442e-05,-0.003175415,-0.003129783
175745.44353747368,-8.9834e-06,-3.3664e-05,8.465e-05,-0.003176053,-0.003152217
175747.21373224258,-9.1327e-06,-3.3434e-05,8.4905e-05,-0.003159992,-0.003145333
175748.97392606735,-9.1824e-06,-3.3307e-05,8.5249e-05,-0.003181916,-0.003215439
175750.74412083626,-9.2571e-06,-3.3026e-05,8.5682e-05,-0.003195555,-0.003173631
175752.51531553268,-9.2073e-06,-3.3001e-05,8.6039e-05,-0.003172229,-0.00319326
175754.2780098915,-9.3317e-06,-3.3549e-05,8.595e-05,-0.003133862,-0.003170062
