Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
42044.60933494568,-8.1373e-06,-1.8929e-05,8.1756e-05,-0.002810483,-0.002815581
42046.4278717041,-8.2617e-06,-1.898e-05,8.1093e-05,-0.002854203,-0.0028579
42048.20790719986,-8.3115e-06,-1.9171e-05,8.0711e-05,-0.002834828,-0.002868224
42050.00294351578,-8.1124e-06,-1.9757e-05,8.066e-05,-0.002873068,-0.002858409
42051.822979688644,-8.1124e-06,-1.9897e-05,8.0252e-05,-0.002839927,-0.002823229
42053.60301542282,-8.2617e-06,-1.9834e-05,8.0125e-05,-0.002834828,-0.002861469
42055.43555212021,-7.8884e-06,-2.0114e-05,8.0137e-05,-0.002854968,-0.002815581
42057.205587387085,-8.0377e-06,-1.9719e-05,7.9525e-05,-0.002815964,-0.00275427
42059.010123729706,-8.0626e-06,-1.9655e-05,7.9118e-05,-0.002819788,-0.002832024
42060.81265997887,-8.0377e-06,-1.9668e-05,7.9232e-05,-0.002825778,-0.002829347
42062.60269570351,-8.411e-06,-1.9859e-05,7.987e-05,-0.002792255,-0.002781548
42064.42273235321,-8.0626e-06,-1.9693e-05,8.0838e-05,-0.002807806,-0.002833044
42066.242768764496,-8.2866e-06,-1.9043e-05,8.0622e-05,-0.002833936,-0.002806149
42068.05530524254,-8.1373e-06,-1.8228e-05,8.0711e-05,-0.002831004,-0.00281112
42069.85034108162,-8.5105e-06,-1.773e-05,8.0991e-05,-0.002836103,-0.002842476
42071.64037704468,-7.988e-06,-1.7182e-05,8.0685e-05,-0.00282871,-0.002847065
42073.46291351318,-8.3612e-06,-1.6711e-05,8.0532e-05,-0.002845918,-0.002829602
42075.24294900894,-8.1622e-06,-1.629e-05,8.0265e-05,-0.002865548,-0.002854968
42077.07548594475,-8.0875e-06,-1.6328e-05,7.9933e-05,-0.002831132,-0.002792383
42078.890522003174,-7.9133e-06,-1.6163e-05,7.9908e-05,-0.002789961,-0.002831769
42080.67305803299,-8.0129e-06,-1.6163e-05,7.9666e-05,-0.002850252,-0.002822337
42082.47309398651,-8.2119e-06,-1.5729e-05,7.9373e-05,-0.002837505,-0.002870774
42084.26562976837,-8.1622e-06,-1.5589e-05,7.9232e-05,-0.002862616,-0.002845663
42086.07066607475,-8.0377e-06,-1.5857e-05,7.9704e-05,-0.002864655,-0.002820807
42087.91570329666,-8.0875e-06,-1.499e-05,7.9729e-05,-0.002803982,-0.002829475
