Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
104799.47591638565,-8.9336e-06,-3.3307e-05,8.3566e-05,-0.00311181,-0.003100976
104801.25595211983,-9.2322e-06,-3.3753e-05,8.3439e-05,-0.003137048,-0.003104162
104803.02598786354,-9.058e-06,-3.3855e-05,8.3847e-05,-0.003091671,-0.003151324
104804.78704833984,-8.9336e-06,-3.3842e-05,8.3719e-05,-0.003163943,-0.003113722
104806.5716407299,-9.0082e-06,-3.453e-05,8.3885e-05,-0.00309575,-0.003111428
104808.3416762352,-8.9585e-06,-3.4925e-05,8.4216e-05,-0.003081601,-0.003145079
104810.1117117405,-8.9585e-06,-3.5499e-05,8.4548e-05,-0.003148265,-0.003121497
104811.89174723625,-8.9585e-06,-3.5869e-05,8.4726e-05,-0.003107221,-0.003120223
104813.66178250313,-9.058e-06,-3.5843e-05,8.5083e-05,-0.003107221,-0.00311181
104815.44181799889,-8.9585e-06,-3.6149e-05,8.4866e-05,-0.003101995,-0.003117674
104817.22185397148,-9.1824e-06,-3.5601e-05,8.4713e-05,-0.00310174,-0.003134371
104818.99188923836,-8.7843e-06,-3.5321e-05,8.3834e-05,-0.003124429,-0.003105692
104820.77192497253,-8.7843e-06,-3.5779e-05,8.3541e-05,-0.003078669,-0.003119331
104822.54296064377,-8.8838e-06,-3.5435e-05,8.3796e-05,-0.003084788,-0.003144824
104824.31299567223,-9.2322e-06,-3.5155e-05,8.3298e-05,-0.003116399,-0.003075355
104826.0930314064,-8.9087e-06,-3.5091e-05,8.2852e-05,-0.003051647,-0.003057383
104827.86306738853,-8.9087e-06,-3.4811e-05,8.2342e-05,-0.003096259,-0.003077777
104829.63310265541,-8.9336e-06,-3.4467e-05,8.2342e-05,-0.003105054,-0.003121497
104831.40313792229,-8.9336e-06,-3.4199e-05,8.1794e-05,-0.003094857,-0.003087592
104833.1631731987,-8.9834e-06,-3.3536e-05,8.2075e-05,-0.003080836,-0.003095367
104834.933208704,-9.0082e-06,-3.2988e-05,8.1527e-05,-0.003090651,-0.003111555
104836.70324420929,-9.058e-06,-3.281e-05,8.1476e-05,-0.003112702,-0.003066305
104838.47327971458,-8.9834e-06,-3.2504e-05,8.117e-05,-0.003091033,-0.003087464
104840.25331521034,-8.9336e-06,-3.1739e-05,8.0953e-05,-0.003129528,-0.00305802
104842.02335071564,-8.9087e-06,-3.2019e-05,7.9666e-05,-0.003085807,-0.00306554
104843.79338622093,-8.9834e-06,-3.193e-05,7.9462e-05,-0.003104035,-0.003089759
104845.56342124939,-8.9834e-06,-3.1981e-05,7.8761e-05,-0.003111555,-0.003090906
104847.33595752716,-9.0331e-06,-3.2312e-05,7.8646e-05,-0.003127998,-0.00312086
104849.0984928608,-9.0082e-06,-3.2682e-05,7.7435e-05,-0.00308364,-0.003091161
104850.86852860451,-9.0082e-06,-3.2899e-05,7.6989e-05,-0.003070894,-0.003101613
104852.63106369972,-8.8838e-06,-3.3778e-05,7.6135e-05,-0.003055853,-0.003068599
104854.40109920502,-8.9585e-06,-3.4505e-05,7.5306e-05,-0.003106712,-0.003071404
104856.17113471031,-8.8092e-06,-3.5091e-05,7.551e-05,-0.003042342,-0.003044891
104857.94367051125,-8.9585e-06,-3.6519e-05,7.5956e-05,-0.003060442,-0.00308619
104859.723706007,-9.0082e-06,-3.7475e-05,7.6326e-05,-0.003072551,-0.003091033
104861.48474121094,-8.8838e-06,-3.7704e-05,7.639e-05,-0.003099828,-0.003140235
104863.25477671623,-8.9087e-06,-3.7972e-05,7.6607e-05,-0.003103143,-0.003071149
104865.02481198311,-9.0082e-06,-3.8405e-05,7.6466e-05,-0.003133734,-0.003106329
104866.79734778404,-8.9336e-06,-3.8711e-05,7.5753e-05,-0.003058657,-0.003092563
104868.56988358498,-8.8589e-06,-3.8737e-05,7.5536e-05,-0.003056108,-0.003118948
104870.33991909027,-8.834e-06,-3.9514e-05,7.5064e-05,-0.003062481,-0.003071659
104872.11995506287,-8.9834e-06,-3.9705e-05,7.4707e-05,-0.003119331,-0.003100466
104873.89249062538,-8.9336e-06,-4.0024e-05,7.444e-05,-0.003108496,-0.00309473
104875.66252589226,-8.6847e-06,-4.0253e-05,7.4771e-05,-0.003042342,-0.00306656
104877.43506169319,-8.7096e-06,-3.9871e-05,7.4784e-05,-0.003062099,-0.003070639
104879.20509719849,-8.8838e-06,-3.9642e-05,7.5421e-05,-0.003106202,-0.003076757
104880.97513222694,-8.9834e-06,-3.9897e-05,7.5676e-05,-0.003022839,-0.003054578
104882.76516819,-8.7594e-06,-3.9055e-05,7.6466e-05,-0.003089631,-0.003070511
104884.5352036953,-8.8838e-06,-3.8775e-05,7.6925e-05,-0.003088611,-0.003082621
104886.31523942947,-8.8838e-06,-3.8877e-05,7.806e-05,-0.003071531,-0.003019525
104888.08877515793,-8.8838e-06,-3.8112e-05,7.8914e-05,-0.003113085,-0.003063373
104889.8623111248,-9.1078e-06,-3.7462e-05,8.0252e-05,-0.003120478,-0.003125449
104891.62484622002,-8.8589e-06,-3.6175e-05,8.0762e-05,-0.003090269,-0.003085297
104893.41238236427,-9.0331e-06,-3.5027e-05,8.1527e-05,-0.003075483,-0.003047695
104895.17991828918,-9.0829e-06,-3.4161e-05,8.2355e-05,-0.003082621,-0.003113212
104896.94495368004,-9.0331e-06,-3.2797e-05,8.349e-05,-0.003079307,-0.003063373
104898.71498918533,-8.9336e-06,-3.1446e-05,8.4382e-05,-0.003119586,-0.003085425
104900.49502491951,-8.7843e-06,-3.0069e-05,8.465e-05,-0.003055853,-0.003060569
104902.26506018639,-8.9336e-06,-2.9253e-05,8.5096e-05,-0.003055725,-0.003113467
104904.03509545326,-8.9087e-06,-2.8527e-05,8.5759e-05,-0.003103907,-0.003120605
104905.81513094902,-9.058e-06,-2.868e-05,8.5899e-05,-0.003065413,-0.003099319
104907.5901670456,-9.2322e-06,-2.7762e-05,8.6179e-05,-0.003081601,-0.003158972
104909.37020254135,-8.8092e-06,-2.7545e-05,8.6205e-05,-0.003115634,-0.003094602
104911.14273834229,-9.1575e-06,-2.7278e-05,8.6052e-05,-0.003098554,-0.003102888
104912.92527413368,-9.1575e-06,-2.7329e-05,8.6128e-05,-0.003143167,-0.003127106
104914.69530940056,-8.9087e-06,-2.7214e-05,8.6549e-05,-0.003080836,-0.003104927
104916.47534513474,-8.9336e-06,-2.7188e-05,8.6294e-05,-0.003120223,-0.003056363
104918.25538086891,-8.9834e-06,-2.6895e-05,8.6574e-05,-0.00310225,-0.003118821
104920.0254163742,-9.0331e-06,-2.7367e-05,8.6536e-05,-0.003098044,-0.003145716
104921.7954518795,-9.058e-06,-2.6908e-05,8.711e-05,-0.003103397,-0.00307663
104923.57548737526,-8.7843e-06,-2.7481e-05,8.6816e-05,-0.003098936,-0.003129018
104925.35552287102,-8.9087e-06,-2.78e-05,8.6307e-05,-0.00311385,-0.003072168
104927.12805843353,-8.9585e-06,-2.8132e-05,8.5975e-05,-0.003029468,-0.003059167
104928.90309476852,-8.9087e-06,-2.8144e-05,8.5223e-05,-0.003101995,-0.003049097
104930.68513035774,-8.8838e-06,-2.8234e-05,8.4382e-05,-0.003069874,-0.003032017
104932.46516609192,-8.9336e-06,-2.9113e-05,8.4356e-05,-0.003031252,-0.003035204
104934.24720573425,-8.9585e-06,-2.9317e-05,8.3477e-05,-0.003064266,-0.003047185
104936.02724146843,-8.9336e-06,-3.0286e-05,8.349e-05,-0.003072933,-0.003080326
104937.7972767353,-8.8589e-06,-2.9929e-05,8.2279e-05,-0.003033419,-0.003055343
104939.5673122406,-8.8092e-06,-3.0655e-05,8.1514e-05,-0.003044509,-0.003072678
104941.3373477459,-8.8589e-06,-3.1063e-05,8.0826e-05,-0.003082493,-0.003071914
104943.09738278389,-8.9585e-06,-3.1446e-05,8.0443e-05,-0.00311232,-0.003077267
104944.86741828918,-8.9336e-06,-3.1981e-05,7.9551e-05,-0.003055598,-0.003102123
104946.63745379448,-8.9585e-06,-3.1854e-05,7.9436e-05,-0.003119713,-0.003045656
104948.40848946571,-8.9336e-06,-3.2287e-05,7.8646e-05,-0.003110281,-0.003062864
104950.17852473259,-8.9585e-06,-3.2542e-05,7.7766e-05,-0.003078669,-0.003033419
104951.94855999947,-8.8838e-06,-3.2899e-05,7.6759e-05,-0.003072168,-0.003102378
104953.71859550476,-8.8092e-06,-3.346e-05,7.5969e-05,-0.00306605,-0.003057255
104955.48863101006,-8.8838e-06,-3.4084e-05,7.4924e-05,-0.003098044,-0.003050754
104957.25666928291,-8.9585e-06,-3.4161e-05,7.4044e-05,-0.003037498,-0.00306809
104959.02770471573,-8.834e-06,-3.4441e-05,7.3853e-05,-0.003054451,-0.003097279
104960.79774022102,-8.8589e-06,-3.4632e-05,7.3318e-05,-0.003084533,-0.003052794
104962.56777572632,-8.8838e-06,-3.5129e-05,7.3649e-05,-0.003123664,-0.00306758
104964.33781123161,-9.1078e-06,-3.5588e-05,7.328e-05,-0.003114614,-0.00307663
104966.10784649849,-8.8092e-06,-3.569e-05,7.3509e-05,-0.003074718,-0.003079561
104967.87788176537,-8.7594e-06,-3.6149e-05,7.3292e-05,-0.003090014,-0.003088994
104969.64791727066,-9.058e-06,-3.6786e-05,7.3331e-05,-0.003072041,-0.003078797
104971.42795276642,-9.058e-06,-3.6366e-05,7.4006e-05,-0.003087209,-0.003120988
104973.19798827171,-8.8589e-06,-3.643e-05,7.4822e-05,-0.003082748,-0.003101868
104974.96802377701,-9.0331e-06,-3.6187e-05,7.5727e-05,-0.003087847,-0.003066815
104976.74055933952,-8.9336e-06,-3.569e-05,7.6849e-05,-0.003128636,-0.003118948
104978.5080947876,-9.0082e-06,-3.527e-05,7.7792e-05,-0.003096769,-0.003086445
104980.28813052177,-8.9336e-06,-3.504e-05,7.8098e-05,-0.00313896,-0.003147373
104982.07316684723,-8.9834e-06,-3.4467e-05,7.9054e-05,-0.003119586,-0.003083258
104983.8482029438,-8.9336e-06,-3.3664e-05,7.9475e-05,-0.003093838,-0.003085807
104985.63273906708,-9.058e-06,-3.3358e-05,7.9589e-05,-0.003085552,-0.00309524
104987.40777468681,-9.1078e-06,-3.2389e-05,7.9882e-05,-0.003124684,-0.003122517
104989.18781018257,-8.8838e-06,-3.2045e-05,8.0227e-05,-0.003113722,-0.003126596
104990.95784568787,-9.2571e-06,-3.1293e-05,8.0494e-05,-0.003118438,-0.003099446
104992.72788119316,-9.2073e-06,-3.0834e-05,8.0749e-05,-0.003074335,-0.003081473
104994.49791669846,-8.9336e-06,-3.0133e-05,8.1285e-05,-0.003124812,-0.003087847
104996.26795196533,-8.8838e-06,-2.9444e-05,8.1437e-05,-0.003117419,-0.003106074
104998.05998778343,-8.9087e-06,-2.9457e-05,8.1782e-05,-0.003075737,-0.003068982
