Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
69135.82417321205,-9.0331e-06,-2.4715e-05,8.6562e-05,-0.003056873,-0.003050499
69137.61779880524,-9.1078e-06,-2.4856e-05,8.6906e-05,-0.003126724,-0.003111683
69139.42792534828,-8.9087e-06,-2.4894e-05,8.7071e-05,-0.003063501,-0.003078924
69141.21905088425,-9.0331e-06,-2.483e-05,8.7543e-05,-0.003087082,-0.003071021
69143.05667948723,-8.9087e-06,-2.455e-05,8.8066e-05,-0.003071149,-0.003117164
69144.87680697441,-8.9087e-06,-2.4129e-05,8.8461e-05,-0.003098171,-0.003092435
69146.67693305016,-8.8838e-06,-2.3084e-05,8.9888e-05,-0.003064775,-0.00309473
69148.46705842018,-9.0829e-06,-2.2982e-05,9.0564e-05,-0.003075355,-0.003102888
69150.27968525887,-9.0331e-06,-2.2778e-05,9.0781e-05,-0.003050117,-0.003096004
69152.09231233597,-8.9336e-06,-2.2306e-05,9.1724e-05,-0.003049607,-0.003045783
69153.87243676186,-8.8589e-06,-2.2102e-05,9.1813e-05,-0.003080836,-0.003071276
69155.70756530762,-8.8092e-06,-2.1771e-05,9.1839e-05,-0.003069492,-0.003062991
69157.50869131088,-8.7594e-06,-2.158e-05,9.2208e-05,-0.003069874,-0.003077904
69159.33881950378,-8.9585e-06,-2.1159e-05,9.2616e-05,-0.00306809,-0.003073571
69161.11894416809,-9.0331e-06,-2.0866e-05,9.2348e-05,-0.003128636,-0.003096132
69162.94907212257,-9.058e-06,-2.0688e-05,9.2999e-05,-0.003088484,-0.003114869
69164.77670001984,-9.058e-06,-2.0394e-05,9.3152e-05,-0.003099446,-0.003130675
69166.56682538986,-9.0829e-06,-2.0764e-05,9.3457e-05,-0.003077395,-0.003102888
69168.38945293427,-9.1824e-06,-2.0853e-05,9.3496e-05,-0.003097662,-0.003135391
69170.18207859993,-9.0331e-06,-2.1057e-05,9.2196e-05,-0.003103907,-0.0030932
