Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
157962.83460140228,-8.635e-06,-4.0432e-05,8.1374e-05,-0.003027556,-0.00301927
157964.61563706398,-8.6847e-06,-4.0215e-05,8.1896e-05,-0.00298307,-0.003034184
157966.38567256927,-8.7096e-06,-4.019e-05,8.3005e-05,-0.002972746,-0.002978737
157968.17320871353,-8.6847e-06,-4.0164e-05,8.2903e-05,-0.003003082,-0.002973128
157969.94824409485,-8.635e-06,-3.996e-05,8.3502e-05,-0.003022839,-0.003001425
157971.72578024864,-8.6599e-06,-3.9399e-05,8.3694e-05,-0.003024497,-0.00306503
157973.49831581116,-8.5354e-06,-3.8673e-05,8.3349e-05,-0.00304897,-0.003000151
157975.2733514309,-8.5354e-06,-3.8392e-05,8.326e-05,-0.003037498,-0.002992248
157977.03588724136,-8.6599e-06,-3.7449e-05,8.2929e-05,-0.003020418,-0.003021565
157978.813423872,-8.635e-06,-3.7386e-05,8.3286e-05,-0.003013662,-0.002999641
157980.5944595337,-8.7096e-06,-3.6799e-05,8.2967e-05,-0.003040047,-0.003018378
157982.35949516296,-8.8092e-06,-3.6136e-05,8.2355e-05,-0.003019398,-0.003007289
157984.13953065872,-8.7594e-06,-3.6468e-05,8.2534e-05,-0.003023987,-0.003001553
157985.92056679726,-8.7096e-06,-3.5996e-05,8.1794e-05,-0.003022457,-0.003016339
157987.6906027794,-8.7096e-06,-3.5716e-05,8.1565e-05,-0.003035968,-0.003037625
157989.47813868523,-8.6847e-06,-3.6047e-05,8.1616e-05,-0.003043489,-0.003023987
157991.23917508125,-8.635e-06,-3.6238e-05,8.117e-05,-0.002965353,-0.003013025
157993.00921058655,-8.635e-06,-3.6238e-05,8.0991e-05,-0.002992248,-0.003003975
157994.78174614906,-8.7594e-06,-3.6251e-05,8.0634e-05,-0.003000661,-0.003012005
157996.55678200722,-8.5852e-06,-3.657e-05,8.0265e-05,-0.003026663,-0.003001935
157998.31681776047,-8.7594e-06,-3.6557e-05,7.9959e-05,-0.00300423,-0.003004739
158000.09185433388,-8.6847e-06,-3.6774e-05,7.9678e-05,-0.002936546,-0.00298511
158001.86188960075,-8.4857e-06,-3.6608e-05,7.9475e-05,-0.002950949,-0.002957832
158003.62692523003,-8.5105e-06,-3.671e-05,7.9729e-05,-0.003002445,-0.00301124
158005.40004134178,-8.6599e-06,-3.7118e-05,7.9283e-05,-0.002986384,-0.002990463
158007.19007706642,-8.8589e-06,-3.7207e-05,7.9169e-05,-0.002991228,-0.002975805
158008.9661128521,-8.4359e-06,-3.6927e-05,7.8761e-05,-0.002958342,-0.002998111
158010.7361483574,-8.6599e-06,-3.6799e-05,7.8799e-05,-0.002939605,-0.002939222
158012.51118421555,-8.5852e-06,-3.6238e-05,7.8442e-05,-0.002980776,-0.002981796
158014.28121972084,-8.6101e-06,-3.5856e-05,7.8595e-05,-0.002949802,-0.002956558
158016.05125522614,-8.5603e-06,-3.5295e-05,7.8378e-05,-0.002986384,-0.002963441
158017.82379102707,-8.8092e-06,-3.5677e-05,7.848e-05,-0.003009838,-0.002960254
158019.60382652283,-8.7594e-06,-3.555e-05,7.857e-05,-0.003004484,-0.002968539
158021.38386249542,-8.635e-06,-3.541e-05,7.9156e-05,-0.002983453,-0.002966882
158023.15389800072,-8.7096e-06,-3.49e-05,7.9322e-05,-0.003000533,-0.0030208
158024.9239332676,-8.6599e-06,-3.5435e-05,7.936e-05,-0.003008436,-0.002979374
158026.69496941566,-8.635e-06,-3.5295e-05,8.001e-05,-0.00299518,-0.003001298
158028.46500492096,-8.7594e-06,-3.583e-05,7.9882e-05,-0.003009328,-0.003015574
158030.2425403595,-8.635e-06,-3.5703e-05,8.0749e-05,-0.003035459,-0.002998111
158032.0125761032,-8.5105e-06,-3.5703e-05,8.094e-05,-0.002979501,-0.003004357
158033.7826116085,-8.4857e-06,-3.657e-05,8.145e-05,-0.003031125,-0.003019653
158035.5626475811,-8.7096e-06,-3.6047e-05,8.1552e-05,-0.002956813,-0.003000151
158037.34268307686,-8.5852e-06,-3.6264e-05,8.2126e-05,-0.0030027,-0.002981923
158039.12271857262,-8.6847e-06,-3.5665e-05,8.224e-05,-0.002970834,-0.003018251
158040.90275526047,-8.7345e-06,-3.4734e-05,8.2062e-05,-0.002983325,-0.002952606
158042.68979406357,-8.6101e-06,-3.3982e-05,8.1884e-05,-0.003003465,-0.002991611
158044.46982955933,-8.6101e-06,-3.3727e-05,8.2202e-05,-0.003021947,-0.003006779
158046.2523651123,-8.5354e-06,-3.2516e-05,8.1756e-05,-0.002985747,-0.003002445
158048.0349009037,-8.635e-06,-3.1981e-05,8.2011e-05,-0.003002827,-0.002997984
158049.81493639946,-8.6847e-06,-3.1956e-05,8.1527e-05,-0.003008691,-0.003011368
158051.59497213364,-8.8589e-06,-3.1331e-05,8.1565e-05,-0.002988041,-0.002981413
158053.38500785828,-8.6847e-06,-3.0987e-05,8.145e-05,-0.003025771,-0.002987787
158055.1575434208,-8.7096e-06,-2.9967e-05,8.0979e-05,-0.003027556,-0.002999003
158056.9400792122,-8.8092e-06,-2.9406e-05,8.1042e-05,-0.003035713,-0.00306656
158058.7126147747,-8.635e-06,-2.8794e-05,8.0609e-05,-0.003001043,-0.003045528
158060.4851500988,-8.7594e-06,-2.8629e-05,8.066e-05,-0.002996199,-0.003025389
