Current,Supply_voltage,TEG1,TEG2,Time
-7.54e-06,-0.002576966,0.001105683,-0.00105113,422.1514871120453
-7.5152e-06,-0.002595067,0.001104422,-0.001052316,423.63385248184204
-7.5152e-06,-0.002584614,0.001102956,-0.001053514,425.1325876712799
-7.3907e-06,-0.002574672,0.001102867,-0.001054266,426.6234447956085
-7.4156e-06,-0.002569828,0.001101464,-0.001054763,428.1133625507355
-7.4405e-06,-0.002561288,0.001100317,-0.001055655,429.5948452949524
-7.2414e-06,-0.002578624,0.001099463,-0.001056777,431.07700300216675
-7.54e-06,-0.002582702,0.001098533,-0.001057504,432.57079219818115
-7.4405e-06,-0.002562945,0.001097921,-0.001057912,434.05502939224243
-7.2663e-06,-0.002542551,0.001097857,-0.001058052,435.55117988586426
-7.4405e-06,-0.002515911,0.001097143,-0.001058982,437.0565838813782
-7.4405e-06,-0.00255364,0.001097054,-0.001059097,438.554114818573
-7.3161e-06,-0.002590478,0.001096837,-0.001059479,440.04163241386414
-7.2663e-06,-0.002534648,0.001096149,-0.001059416,441.5184304714203
-7.4156e-06,-0.002523814,0.001095576,-0.001060423,443.00760865211487
-7.3907e-06,-0.002576457,0.001095499,-0.001060652,444.5137858390808
-7.2414e-06,-0.002505713,0.001094505,-0.001060818,446.0198609828949
-7.1419e-06,-0.002560651,0.001094377,-0.001060792,447.5139334201813
-7.2414e-06,-0.002575692,0.001094046,-0.001061302,448.99593114852905
-7.2912e-06,-0.00257429,0.001092491,-0.001061481,450.4817876815796
-7.341e-06,-0.002559121,0.001091955,-0.001061672,451.9759554862976
-7.5898e-06,-0.002568809,0.001091407,-0.001062641,453.4829556941986
-7.3907e-06,-0.002624383,0.001090681,-0.00106301,454.97879576683044
-7.4156e-06,-0.002582957,0.001090171,-0.001063571,456.46939754486084
-7.1917e-06,-0.00258079,0.001089495,-0.001063495,457.95122599601746
-7.5898e-06,-0.002602332,0.001089075,-0.001064106,459.441773891449
-7.3907e-06,-0.00258334,0.001088399,-0.001064017,460.9317057132721
-7.1668e-06,-0.002545738,0.001088081,-0.001063686,462.4400086402893
-7.4405e-06,-0.002579388,0.001088017,-0.001064629,463.94606924057007
-7.3659e-06,-0.002576966,0.001086844,-0.001064387,465.4311423301697
-7.5152e-06,-0.002580153,0.001087112,-0.001064731,466.926744222641
-7.2663e-06,-0.002560651,0.00108636,-0.001064807,468.4164855480194
-7.4156e-06,-0.00255313,0.001086041,-0.001065241,469.9290750026703
-7.4156e-06,-0.002593664,0.001085531,-0.001064999,471.4251358509064
-7.341e-06,-0.00253809,0.001084856,-0.001065814,472.9189431667328
-7.4654e-06,-0.002581428,0.001084664,-0.001065916,474.41907358169556
-7.4156e-06,-0.002527128,0.001083938,-0.001065687,475.9183928966522
-7.3161e-06,-0.002543188,0.001083658,-0.001065725,477.42660546302795
-7.54e-06,-0.002570466,0.001083058,-0.001065929,478.9353437423706
-7.2663e-06,-0.002567662,0.001082702,-0.001066452,480.4385163784027
-7.4156e-06,-0.002576329,0.001082204,-0.001066286,481.9444649219513
-7.341e-06,-0.002572123,0.001082013,-0.00106621,483.4657802581787
-6.9926e-06,-0.002541021,0.001081644,-0.001066668,484.95473527908325
-7.3161e-06,-0.002547649,0.00108107,-0.001066401,486.45850443840027
-7.2165e-06,-0.002567662,0.001080828,-0.001066503,487.96760058403015
-7.117e-06,-0.002494624,0.001080522,-0.001066694,489.4573013782501
-7.2165e-06,-0.002518078,0.001080637,-0.001066324,490.9542787075043
-7.3659e-06,-0.002506606,0.001079744,-0.001066821,492.45540475845337
-7.2414e-06,-0.002514763,0.001079349,-0.00106663,493.98105573654175
-7.4654e-06,-0.002571485,0.001079196,-0.001066324,495.4839549064636
-7.2165e-06,-0.002518333,0.001078635,-0.001066146,496.9657211303711
-7.1917e-06,-0.002552238,0.001077705,-0.001066413,498.443644285202
-7.2912e-06,-0.00253809,0.001077628,-0.001066464,499.9595801830292
-7.3659e-06,-0.002556954,0.001076825,-0.001066962,501.4702367782593
-7.2414e-06,-0.002529804,0.001076519,-0.001066528,502.95659470558167
-7.4156e-06,-0.002535795,0.001075818,-0.001066566,504.469309091568
-7.3659e-06,-0.002528275,0.001075309,-0.001066783,505.97221088409424
-7.2912e-06,-0.00259991,0.001075398,-0.001066363,507.4551827907562
-7.2165e-06,-0.002550071,0.001075181,-0.001066528,508.9447946548462
-7.4156e-06,-0.002523686,0.001075003,-0.001066197,510.4780979156494
-7.2912e-06,-0.002519352,0.001074582,-0.001066006,511.9681177139282
-7.2663e-06,-0.002539619,0.001074353,-0.001066197,513.4640080928802
-7.117e-06,-0.002539874,0.001073702,-0.001066082,515.0113143920898
-7.1668e-06,-0.002497683,0.00107332,-0.001066222,516.5029408931732
-7.117e-06,-0.002512342,0.001072492,-0.001066452,517.9983460903168
-7.4654e-06,-0.002524451,0.001072402,-0.001066146,519.482239484787
-7.2414e-06,-0.002581428,0.00107216,-0.001066401,520.9670259952545
-7.4156e-06,-0.002534903,0.00107151,-0.001066936,522.4690413475037
-7.4156e-06,-0.002551601,0.001070962,-0.001066911,523.9822309017181
-7.341e-06,-0.002601822,0.001070133,-0.001066477,525.4738218784332
-7.2663e-06,-0.00255568,0.001069381,-0.001066197,526.9656193256378
-7.117e-06,-0.002524068,0.001068974,-0.001066452,528.4497835636139
-7.341e-06,-0.002528657,0.001068795,-0.001066363,529.9358057975769
-7.2912e-06,-0.002495006,0.001068323,-0.001066452,531.4362037181854
0.017291996,5.9942684,0.001067865,-0.001065904,532.7298908233643
0.017292494,5.9944337,0.001074544,-0.001056892,533.9930319786072
0.017292245,5.9944719,0.001101656,-0.001035707,535.2770762443542
0.017292494,5.9944846,0.001137919,-0.001011106,536.5456824302673
0.017292743,5.9944337,0.001174298,-0.000987525,537.80988073349
0.017292245,5.99451,0.001207401,-0.000964465,539.0767223834991
0.017292245,5.9944592,0.001236017,-0.00094351,540.3540527820587
0.017292245,5.9944973,0.001262236,-0.000925155,541.6269879341125
0.017292494,5.99451,0.001284466,-0.000907858,542.9050078392029
0.017292494,5.9944592,0.001304287,-0.000892116,544.1725931167603
0.017292494,5.9944592,0.001320896,-0.000878668,545.4536821842194
0.017292494,5.99451,0.001335376,-0.000866572,546.7277629375458
0.017292494,5.9944592,0.001347447,-0.000855406,548.005181312561
0.017292494,5.99451,0.001358995,-0.000844966,549.2837002277374
0.017292245,5.99451,0.001368619,-0.000836146,550.5446486473083
0.017292245,5.9944973,0.001376904,-0.000828077,551.8156292438507
