Time,Current,Ground,Voltage
1.1051106452941895,-1.526e-07,-3.9e-08,0.002944619
2.1952195167541504,-7.63e-08,1.56e-07,0.002944879
3.2523255348205566,-5.09e-08,1.17e-07,0.002944853
4.295429706573486,2.54e-08,1.17e-07,0.002944905
5.346534729003906,-5.09e-08,4.81e-07,0.002945581
6.4046406745910645,5.09e-08,6.5e-08,0.002945723
7.44474458694458,-7.63e-08,1.69e-07,0.002946152
8.492849349975586,7.63e-08,4.29e-07,0.002946646
9.553955554962158,1.781e-07,3.64e-07,0.002946607
10.602060317993164,5.09e-08,1.95e-07,0.002946971
11.649164915084839,-1.017e-07,1.04e-07,0.002947673
12.710271120071411,-1.017e-07,-1.3e-08,0.002947335
13.761376142501831,2.54e-08,2.08e-07,0.002948166
14.816481590270996,-7.63e-08,5.59e-07,0.002948088
15.874587535858154,1.017e-07,-1.04e-07,0.002948387
16.924692630767822,-2.54e-08,1.3e-07,0.002948491
17.98079800605774,-5.09e-08,-2.6e-08,0.002949453
19.03990387916565,1.526e-07,4.68e-07,0.002949232
20.089008808135986,-7.63e-08,1.82e-07,0.002949726
21.138113737106323,2.54e-08,2.99e-07,0.002949907
22.196219444274902,7.63e-08,1.56e-07,0.002950336
23.24532437324524,-1.017e-07,-1.3e-08,0.002950414
24.294429302215576,5.09e-08,3.9e-08,0.002950895
25.353535413742065,7.63e-08,-2.6e-08,0.00295083
26.405640602111816,-7.63e-08,3.9e-08,0.002951311
27.454745531082153,7.63e-08,3.77e-07,0.002951896
28.513851165771484,5.09e-08,1.17e-07,0.002952116
29.563956260681152,-1.781e-07,2.34e-07,0.002951961
30.61306118965149,-7.63e-08,2.6e-07,0.00295287
31.6721670627594,-5.09e-08,-6.5e-08,0.002953117
32.72227215766907,-5.09e-08,7.8e-08,0.002953533
33.771377086639404,1.526e-07,1.17e-07,0.002953793
34.83248329162598,2.54e-08,1.43e-07,0.002954364
35.88458847999573,-7.63e-08,4.29e-07,0.002954104
36.93869376182556,-2.54e-08,1.04e-07,0.002954806
37.99779963493347,0.0,3.64e-07,0.002954754
39.04290413856506,7.63e-08,6.5e-08,0.002955092
40.095009326934814,-1.017e-07,3.77e-07,0.002955859
41.15711545944214,7.63e-08,7.8e-08,0.002955521
42.20722055435181,-7.63e-08,4.42e-07,0.002955508
43.256325483322144,-2.54e-08,-3.38e-07,0.002956469
44.31443119049072,-7.63e-08,2.6e-07,0.002956495
45.36553645133972,-1.781e-07,1.95e-07,0.002957132
46.427642583847046,-2.54e-08,0.0,0.002957119
47.494749307632446,0.0,-2.73e-07,0.002957444
48.54985451698303,1.017e-07,1.43e-07,0.0029576
49.60195970535278,1.272e-07,-1.3e-07,0.002958392
50.663065910339355,0.0,3.9e-07,0.002958405
