Time,Current,TEG2,TEG1,Supply_voltage,Cell_voltage
60100.5521235466,-8.5852e-06,-1.8725e-05,7.5561e-05,-0.002999386,-0.002959617
60102.35066103935,-8.7096e-06,-1.9056e-05,7.5383e-05,-0.002954263,-0.00298307
60104.16069769859,-8.4608e-06,-1.9056e-05,7.5574e-05,-0.002987022,-0.002953244
60105.98073506355,-8.5105e-06,-1.9732e-05,7.5842e-05,-0.002999641,-0.002957322
60107.770771980286,-8.4359e-06,-1.9744e-05,7.6364e-05,-0.002979501,-0.00299467
60109.5583088398,-8.3364e-06,-2.005e-05,7.7805e-05,-0.002948272,-0.00297351
60111.36084532738,-8.5852e-06,-1.9642e-05,7.8136e-05,-0.002936928,-0.002926731
60113.150881528854,-8.4359e-06,-1.9489e-05,7.8378e-05,-0.002917808,-0.00294789
60114.950917482376,-8.4608e-06,-1.9171e-05,7.862e-05,-0.00294738,-0.002941772
60116.75845456123,-8.6599e-06,-1.926e-05,7.9067e-05,-0.002933869,-0.002959617
60118.56699132919,-8.5354e-06,-1.8776e-05,7.9895e-05,-0.002944448,-0.002946233
60120.417028188705,-8.4359e-06,-1.8393e-05,7.9436e-05,-0.002917553,-0.002955793
60122.24656653404,-8.4857e-06,-1.7743e-05,7.9946e-05,-0.002941644,-0.002945723
60124.056602716446,-8.5105e-06,-1.8177e-05,8.0137e-05,-0.002925584,-0.002941007
60125.86164021492,-8.5105e-06,-1.7182e-05,8.0622e-05,-0.002931702,-0.002963823
60127.679178237915,-8.5354e-06,-1.6583e-05,8.1144e-05,-0.002931447,-0.002946615
60129.509214639664,-8.4857e-06,-1.6481e-05,8.1335e-05,-0.002940497,-0.00294891
60131.29175114632,-8.2866e-06,-1.5933e-05,8.1641e-05,-0.002925201,-0.002954901
60133.09178686142,-8.635e-06,-1.6048e-05,8.2597e-05,-0.002957067,-0.002929662
60134.92182421684,-8.4608e-06,-1.5755e-05,8.2929e-05,-0.002950567,-0.002905699
60136.71186041832,-8.3364e-06,-1.5716e-05,8.3298e-05,-0.002880971,-0.002894355
60138.52189660072,-8.5354e-06,-1.5538e-05,8.3235e-05,-0.002904169,-0.002897796
60140.331933259964,-8.5852e-06,-1.5449e-05,8.312e-05,-0.002914749,-0.002932339
60142.12196969986,-8.6101e-06,-1.5194e-05,8.3541e-05,-0.002938585,-0.002951714
60143.9320063591,-8.4857e-06,-1.5563e-05,8.4152e-05,-0.002957067,-0.002986002
60145.73254489899,-8.4608e-06,-1.4608e-05,8.3566e-05,-0.002954518,-0.002980139
60147.550082206726,-8.6847e-06,-1.4824e-05,8.2827e-05,-0.00297657,-0.003009583
60149.33261871338,-8.6599e-06,-1.5092e-05,8.2228e-05,-0.002998366,-0.002980776
60151.1526556015,-8.5105e-06,-1.5156e-05,8.1629e-05,-0.002941007,-0.002941262
