Time,Current,Voltage
154.9168911,1.29E-05,-5.99E-07
156.2846098,1.29E-05,-1.15E-07
157.6394501,1.28E-05,1.27E-07
158.9958522,1.28E-05,1.30E-08
160.3551898,1.27E-05,-1.30E-08
161.7069447,1.28E-05,-1.66E-07
163.078629,1.28E-05,6.40E-08
164.4263783,1.27E-05,-2.50E-08
165.7866302,1.28E-05,-1.15E-07
167.1463094,1.27E-05,-2.50E-08
168.5122149,1.28E-05,1.78E-07
169.8652015,1.26E-05,3.80E-08
171.2240725,1.27E-05,-1.91E-07
172.5650544,1.26E-05,-5.10E-08
173.9401555,1.26E-05,-2.42E-07
175.3164666,1.26E-05,3.06E-07
176.676106,1.26E-05,-5.10E-08
178.0290129,1.26E-05,-6.40E-08
179.374459,1.26E-05,0
180.7348716,1.25E-05,-3.80E-08
182.1025758,1.26E-05,-6.40E-08
183.4483335,1.26E-05,2.29E-07
184.7972836,1.25E-05,7.60E-08
186.1658795,1.25E-05,-1.27E-07
187.5256159,1.25E-05,1.27E-07
188.887008,1.25E-05,2.50E-08
190.2462766,1.24E-05,-7.60E-08
191.5948551,1.24E-05,-3.80E-08
192.9656761,1.25E-05,-4.72E-07
194.3148558,1.24E-05,1.27E-07
195.6785016,1.24E-05,1.91E-07
197.0370445,1.24E-05,8.90E-08
198.3961957,1.24E-05,1.53E-07
199.7555108,1.24E-05,1.78E-07
201.1058993,1.23E-05,1.15E-07
202.4558728,1.24E-05,2.55E-07
203.8166938,1.23E-05,-7.60E-08
205.1757662,1.23E-05,-2.68E-07
206.5266848,1.23E-05,3.31E-07
207.8865092,1.23E-05,-1.27E-07
209.2464998,1.24E-05,-3.80E-08
210.5961454,1.23E-05,2.17E-07
211.9469028,1.22E-05,-3.44E-07
213.3062158,1.23E-05,-1.53E-07
214.6773767,1.22E-05,-1.91E-07
216.0306892,1.22E-05,1.40E-07
217.3748541,1.22E-05,1.27E-07
218.7367439,1.22E-05,-1.66E-07
220.105087,1.22E-05,1.15E-07
221.4554904,1.21E-05,-3.70E-07
222.8164697,1.21E-05,-2.55E-07
224.1659012,1.21E-05,-3.31E-07
225.5362425,1.20E-05,1.53E-07
226.8859553,1.21E-05,-8.90E-08
228.2383614,1.21E-05,1.27E-07
229.6056347,1.21E-05,-1.15E-07
230.9728322,1.21E-05,8.90E-08
232.3360949,1.21E-05,-4.21E-07
233.6949973,1.20E-05,-2.55E-07
235.0571537,1.21E-05,-8.90E-08
236.4066939,1.20E-05,-1.27E-07
237.7651477,1.20E-05,1.30E-08
239.126132,1.20E-05,3.19E-07
240.4763019,1.19E-05,-1.02E-07
241.8259466,1.20E-05,-2.17E-07
243.1864402,1.20E-05,-1.40E-07
244.5395212,1.19E-05,-1.30E-08
245.891124,1.19E-05,-1.02E-07
247.2478335,1.19E-05,-3.44E-07
248.6165164,1.19E-05,5.10E-08
249.9676199,1.19E-05,-2.68E-07
251.326869,1.18E-05,-1.15E-07
252.6846426,1.18E-05,2.50E-08
254.0477943,1.18E-05,-2.29E-07
255.3952639,1.19E-05,2.29E-07
256.7359107,1.19E-05,-2.29E-07
258.1045389,1.18E-05,6.40E-08
259.4652216,1.19E-05,-2.04E-07
260.8170063,1.18E-05,-7.60E-08
262.1673603,1.18E-05,8.90E-08
263.5299087,1.17E-05,1.02E-07
264.8969254,1.17E-05,-5.10E-08
266.2619119,1.17E-05,-1.40E-07
267.6156552,1.17E-05,-7.60E-08
268.9607811,1.16E-05,-1.02E-07
270.3171136,1.17E-05,2.17E-07
271.6838791,1.16E-05,-1.02E-07
273.0437706,1.17E-05,-1.78E-07
274.3965883,1.16E-05,2.29E-07
275.7474449,1.16E-05,2.68E-07
277.1085238,1.16E-05,-1.40E-07
278.4672112,1.16E-05,-1.02E-07
279.8156381,1.16E-05,-6.40E-08
281.1769192,1.15E-05,-7.60E-08
282.5370884,1.16E-05,-3.80E-08
283.8877869,1.16E-05,-1.78E-07
285.2371294,1.15E-05,-2.42E-07
286.5965481,1.15E-05,-2.17E-07
287.9707043,1.14E-05,3.31E-07
289.335875,1.16E-05,-2.17E-07
290.6877232,1.15E-05,-1.53E-07
292.0535562,1.14E-05,-1.30E-08
293.4170163,1.13E-05,-2.29E-07
294.77738,1.15E-05,-3.57E-07
296.147171,1.15E-05,2.68E-07
297.5065308,1.14E-05,-8.90E-08
298.8649526,1.14E-05,-3.82E-07
300.2144158,1.14E-05,5.10E-08
301.5757823,1.14E-05,-2.29E-07
302.9368558,1.13E-05,-1.02E-07
304.2959936,1.13E-05,-2.50E-08
305.6457684,1.14E-05,7.60E-08
307.0087404,1.13E-05,2.50E-08
308.3658977,1.13E-05,-3.82E-07
309.7296739,1.13E-05,2.80E-07
311.0875909,1.13E-05,3.80E-08
312.4322805,1.13E-05,1.02E-07
313.7871521,1.13E-05,-5.10E-08
315.1557348,1.13E-05,7.60E-08
316.5089891,1.13E-05,-2.17E-07
317.8485858,1.12E-05,-2.04E-07
319.2135949,1.11E-05,-4.33E-07
320.5748396,1.12E-05,2.04E-07
321.9267678,1.12E-05,-3.95E-07
323.2853639,1.12E-05,-1.91E-07
324.6357651,1.12E-05,-1.27E-07
326.0050097,1.12E-05,5.10E-08
327.3562112,1.12E-05,-1.30E-08
328.7163546,1.12E-05,-3.06E-07
330.0665219,1.11E-05,2.68E-07
331.4302332,1.11E-05,-2.50E-08
332.7853405,1.11E-05,-1.40E-07
334.1367393,1.11E-05,-5.23E-07
335.4877791,1.11E-05,-3.95E-07
336.8512137,1.11E-05,-3.31E-07
338.2162445,1.11E-05,-2.68E-07
339.5663006,1.11E-05,-1.91E-07
340.9176953,1.11E-05,-2.55E-07
342.2823257,1.10E-05,2.04E-07
343.6470399,1.10E-05,-1.78E-07
345.0057099,1.10E-05,-5.10E-08
346.3572493,1.10E-05,0
347.7074614,1.10E-05,-6.40E-08
349.0699835,1.09E-05,-4.59E-07
350.4262843,1.10E-05,-1.30E-08
351.7871354,1.10E-05,4.33E-07
353.1274915,1.09E-05,-2.50E-08
354.4860306,1.09E-05,2.68E-07
355.8560271,1.10E-05,-1.15E-07
357.2071989,1.09E-05,-1.15E-07
358.5669937,1.09E-05,1.02E-07
359.9239931,1.09E-05,1.91E-07
361.2864044,1.09E-05,-4.46E-07
362.6472964,1.09E-05,-4.21E-07
363.9972296,1.09E-05,-7.60E-08
365.3479371,1.08E-05,2.93E-07
366.7163265,1.08E-05,-7.60E-08
368.070828,1.09E-05,-3.06E-07
369.4179201,1.08E-05,1.66E-07
370.7778161,1.08E-05,-1.40E-07
372.1389606,1.07E-05,-3.95E-07
373.510576,1.08E-05,5.10E-08
374.8669169,1.07E-05,1.15E-07
376.2076142,1.08E-05,-1.27E-07
377.5775309,1.08E-05,-2.93E-07
378.9432943,1.07E-05,-4.97E-07
380.2961974,1.07E-05,2.50E-08
381.6470191,1.07E-05,-2.42E-07
383.0060663,1.06E-05,1.27E-07
384.3667102,1.05E-05,-1.27E-07
385.7213817,1.06E-05,-1.15E-07
387.0892658,1.06E-05,1.30E-08
388.4390681,1.06E-05,7.60E-08
389.8029025,1.06E-05,-3.82E-07
391.1611948,1.06E-05,-1.53E-07
392.5151715,1.06E-05,-3.44E-07
393.8661184,1.06E-05,-2.93E-07
395.2361519,1.05E-05,7.60E-08
396.5979588,1.06E-05,-3.44E-07
397.9525349,1.06E-05,2.50E-08
399.2961605,1.05E-05,-1.53E-07
400.6569026,1.04E-05,-4.46E-07
402.0252144,1.05E-05,7.60E-08
403.3668332,1.05E-05,-5.10E-08
404.7281864,1.05E-05,-2.68E-07
406.09603,1.05E-05,-1.78E-07
407.4489241,1.05E-05,-1.53E-07
408.8070691,1.05E-05,1.30E-08
410.1573627,1.04E-05,2.50E-08
411.5580208,1.05E-05,-2.17E-07
412.9276628,1.04E-05,-7.60E-08
414.2768817,1.04E-05,7.60E-08
415.6370037,1.04E-05,-7.60E-08
416.9872572,1.04E-05,3.80E-08
418.3581955,1.03E-05,-5.10E-08
419.7082562,1.04E-05,1.78E-07
421.0643065,1.03E-05,-1.27E-07
422.4177489,1.03E-05,8.90E-08
423.7864928,1.02E-05,-4.84E-07
425.137547,1.03E-05,1.30E-08
426.4887896,1.03E-05,-1.78E-07
427.849031,1.03E-05,-1.02E-07
429.2179761,1.02E-05,2.17E-07
430.5870111,1.03E-05,-1.27E-07
431.9397597,1.03E-05,-5.10E-08
433.2985985,1.03E-05,-4.84E-07
434.6468525,1.02E-05,-2.55E-07
436.0150349,1.03E-05,0
437.3670797,1.02E-05,-4.97E-07
438.717876,1.02E-05,-1.30E-08
440.0753887,1.01E-05,-1.40E-07
441.4378428,1.01E-05,-2.68E-07
442.7861266,1.02E-05,-1.91E-07
444.147583,1.02E-05,0
445.5083487,1.01E-05,7.60E-08
446.8695953,1.01E-05,-4.59E-07
448.2294152,1.02E-05,1.40E-07
449.5705075,1.00E-05,-2.04E-07
450.9383976,1.02E-05,1.02E-07
452.2965865,1.00E-05,-1.02E-07
453.6673493,1.01E-05,0
455.0288363,1.01E-05,1.15E-07
456.3781178,1.01E-05,-1.66E-07
457.7314539,1.01E-05,5.10E-08
459.1007607,1.00E-05,-1.91E-07
460.4580359,1.00E-05,-3.80E-08
461.8124382,1.00E-05,1.15E-07
463.1606412,1.00E-05,-1.53E-07
464.5295339,9.99E-06,-1.40E-07
465.8824015,9.99E-06,3.19E-07
467.2371113,9.97E-06,1.02E-07
468.5889537,1.00E-05,-1.02E-07
469.9514213,9.95E-06,-1.78E-07
471.3179264,9.98E-06,-3.80E-08
472.6683676,9.90E-06,2.50E-08
474.0228579,9.90E-06,-1.40E-07
475.3765421,9.87E-06,3.95E-07
476.7480576,9.88E-06,-5.10E-07
478.1085663,9.87E-06,2.50E-08
479.4579911,9.92E-06,-1.91E-07
480.8091824,9.90E-06,-1.91E-07
482.1702616,9.84E-06,1.66E-07
483.5413356,9.88E-06,1.27E-07
484.8977404,9.79E-06,-2.50E-08
486.2465177,9.83E-06,1.40E-07
487.6076016,9.74E-06,-8.90E-08
488.9725077,9.73E-06,-1.53E-07
490.3303661,9.78E-06,8.90E-08
491.6900506,9.75E-06,-1.78E-07
493.0365822,9.74E-06,-5.23E-07
494.3980126,9.81E-06,-3.70E-07
495.7585607,9.70E-06,-1.02E-07
497.1177208,9.77E-06,1.53E-07
498.4689629,9.71E-06,-3.80E-08
499.8260634,9.73E-06,-1.66E-07
501.1884506,9.72E-06,-1.53E-07
502.5430155,9.75E-06,1.40E-07
503.8876553,9.72E-06,7.60E-08
505.2369008,9.78E-06,0
506.6084473,9.68E-06,-2.50E-08
507.9574192,9.70E-06,1.27E-07
509.3077908,9.66E-06,-1.15E-07
510.6675329,9.69E-06,-4.21E-07
512.0420346,9.64E-06,-2.04E-07
513.3975234,9.63E-06,-2.68E-07
514.7629352,9.58E-06,1.66E-07
516.1195121,9.67E-06,5.10E-08
517.4783933,9.59E-06,-2.04E-07
518.8396971,9.65E-06,0
520.1895134,9.61E-06,-2.93E-07
521.5387039,9.57E-06,-1.53E-07
522.8986235,9.53E-06,-7.60E-08
524.2683482,9.52E-06,1.66E-07
525.638355,9.59E-06,2.55E-07
526.9974179,9.50E-06,2.68E-07
528.3483722,9.52E-06,-1.27E-07
529.7087846,9.54E-06,-6.50E-07
531.0744693,9.51E-06,0
532.4275534,9.46E-06,-4.08E-07
533.7689917,9.43E-06,-2.93E-07
535.1299357,9.52E-06,-1.27E-07
536.4977288,9.45E-06,-1.53E-07
537.8447599,9.49E-06,2.68E-07
539.1884673,9.46E-06,-2.93E-07
540.5578251,9.35E-06,-2.50E-08
541.9191849,9.34E-06,3.80E-08
543.2688165,9.36E-06,-1.53E-07
544.6180265,9.32E-06,-1.15E-07
545.9810534,9.44E-06,-3.80E-08
547.3473043,9.35E-06,-2.17E-07
548.6978619,9.35E-06,0
550.0535991,9.36E-06,7.60E-08
551.409838,9.37E-06,-2.17E-07
552.7686746,9.27E-06,1.91E-07
554.1283121,9.35E-06,1.30E-08
555.4786592,9.27E-06,-1.30E-08
556.8391683,9.30E-06,-1.02E-07
558.202713,9.37E-06,-6.40E-08
559.5580106,9.23E-06,3.80E-08
560.9214385,9.24E-06,-6.40E-08
562.277513,9.20E-06,-1.40E-07
563.6427042,9.22E-06,-8.90E-08
565.0126252,9.27E-06,-1.91E-07
566.3717978,9.29E-06,-2.42E-07
567.7200735,9.18E-06,2.17E-07
569.0772564,9.25E-06,-7.01E-07
570.4386506,9.22E-06,-2.42E-07
571.7942011,9.23E-06,2.50E-08
573.1521487,9.14E-06,6.12E-07
574.5094824,9.12E-06,1.91E-07
575.8748364,9.14E-06,-5.10E-08
577.2319362,9.12E-06,-3.80E-08
578.5893085,9.03E-06,-3.19E-07
579.9449205,9.17E-06,-2.50E-08
581.3006406,9.08E-06,-3.06E-07
582.6639349,9.12E-06,-1.91E-07
584.0174897,9.13E-06,1.66E-07
585.3669093,9.05E-06,-3.80E-08
586.7307222,9.08E-06,-6.40E-08
588.0913835,9.05E-06,-1.30E-08
589.4558849,9.03E-06,0
590.8142455,9.10E-06,0
592.1585524,9.01E-06,-3.19E-07
593.5274351,9.09E-06,-1.78E-07
594.88954,8.97E-06,-2.29E-07
596.2403235,9.05E-06,-1.15E-07
597.5897155,8.98E-06,-1.78E-07
598.9576831,9.04E-06,8.90E-08
600.3171089,8.99E-06,-4.46E-07
601.6801815,9.00E-06,-3.57E-07
603.024188,8.95E-06,6.40E-08
604.379468,8.95E-06,1.40E-07
605.7380497,8.92E-06,-1.30E-08
607.097959,8.93E-06,1.02E-07
608.4514511,8.94E-06,-2.68E-07
609.8036759,8.91E-06,-1.66E-07
611.169275,8.86E-06,-1.02E-07
612.5163095,8.87E-06,-1.27E-07
613.8820009,8.84E-06,-2.68E-07
615.2413039,8.90E-06,-2.50E-08
616.6107898,8.87E-06,-1.40E-07
617.9698539,8.77E-06,0
619.3292656,8.80E-06,-2.93E-07
620.6785195,8.85E-06,6.40E-08
622.0376811,8.84E-06,-3.44E-07
623.3990896,8.83E-06,-8.90E-08
624.7529414,8.80E-06,1.53E-07
626.1098678,8.83E-06,4.59E-07
627.4704874,8.80E-06,6.40E-08
628.835834,8.90E-06,0
630.1895554,8.72E-06,-1.91E-07
631.5317163,8.78E-06,-1.78E-07
632.8932023,8.78E-06,-7.60E-08
634.2599781,8.80E-06,-1.27E-07
635.6107423,8.68E-06,-1.78E-07
636.959892,8.79E-06,1.40E-07
638.3193524,8.68E-06,3.19E-07
639.6795921,8.65E-06,-2.42E-07
641.042268,8.73E-06,2.80E-07
642.3894014,8.70E-06,1.27E-07
643.7441757,8.64E-06,-1.53E-07
645.1090093,8.63E-06,2.55E-07
646.4594607,8.66E-06,-1.53E-07
647.8078775,8.65E-06,6.40E-08
649.1770568,8.67E-06,-3.19E-07
650.5420511,8.67E-06,1.30E-08
651.911998,8.59E-06,-7.60E-08
653.2591386,8.62E-06,6.40E-08
654.6086814,8.59E-06,1.30E-08
655.9687519,8.60E-06,-1.02E-07
657.3338485,8.54E-06,-8.90E-08
658.6953273,8.69E-06,1.53E-07
660.0470102,8.55E-06,2.93E-07
661.388032,8.48E-06,2.80E-07
662.7529688,8.50E-06,-3.31E-07
664.1201987,8.59E-06,-8.90E-08
665.4718659,8.52E-06,7.60E-08
666.8230238,8.54E-06,-2.50E-08
668.1817036,8.49E-06,-6.40E-08
669.5388761,8.50E-06,1.15E-07
670.8967113,8.49E-06,-2.04E-07
672.2584805,8.48E-06,-3.82E-07
673.6135859,8.53E-06,1.91E-07
674.962585,8.52E-06,3.80E-08
676.3281565,8.49E-06,-1.78E-07
677.6887736,8.37E-06,-8.90E-08
679.0495477,8.45E-06,-1.40E-07
680.3982265,8.45E-06,-1.66E-07
681.7697046,8.46E-06,-7.60E-08
683.1191955,8.42E-06,-8.90E-08
684.4783249,8.32E-06,1.66E-07
685.8243814,8.35E-06,1.53E-07
687.1904898,8.32E-06,-2.93E-07
688.5491886,8.34E-06,2.29E-07
689.9080997,8.29E-06,-1.02E-07
691.2484708,8.30E-06,-3.19E-07
692.6083715,8.35E-06,-1.40E-07
693.9820197,8.29E-06,-1.66E-07
695.3281748,8.36E-06,1.53E-07
696.6788771,8.31E-06,-4.21E-07
698.039784,8.30E-06,1.53E-07
699.3982942,8.38E-06,1.30E-08
700.7582021,8.24E-06,1.91E-07
702.1189356,8.27E-06,-3.06E-07
703.4695845,8.25E-06,2.50E-08
704.843637,8.24E-06,1.15E-07
706.1988094,8.17E-06,3.95E-07
707.5542583,8.24E-06,-8.90E-08
708.9111094,8.21E-06,-2.04E-07
710.2680755,8.19E-06,-3.82E-07
711.6295748,8.16E-06,5.10E-08
712.9869463,8.18E-06,0
714.3423946,8.19E-06,2.68E-07
715.6983943,8.20E-06,-5.10E-08
717.0697596,8.13E-06,-1.40E-07
718.4187589,8.21E-06,1.02E-07
719.7677603,8.08E-06,-4.08E-07
721.1286004,8.17E-06,-2.80E-07
722.5007055,8.09E-06,-7.60E-08
723.8566308,8.12E-06,2.17E-07
725.2143462,8.07E-06,-4.21E-07
726.5684149,8.07E-06,-2.55E-07
727.9305296,8.08E-06,-2.50E-08
729.287987,8.16E-06,-7.60E-08
730.6279833,8.10E-06,-2.04E-07
731.9923849,8.09E-06,-4.46E-07
733.3528898,8.04E-06,6.40E-08
734.7075281,8.07E-06,-1.15E-07
736.0596564,8.02E-06,-6.40E-08
737.4129815,8.05E-06,2.50E-08
738.7777078,8.05E-06,-1.53E-07
740.1393392,8.00E-06,-3.31E-07
741.4891365,8.02E-06,-1.78E-07
742.8402894,7.98E-06,6.40E-08
744.2088957,8.01E-06,3.57E-07
745.5645611,8.07E-06,-2.17E-07
746.9097936,7.98E-06,-1.66E-07
748.2680478,8.00E-06,-4.21E-07
749.6391406,7.97E-06,1.91E-07
750.9905095,7.92E-06,-1.53E-07
752.3377891,7.92E-06,-3.31E-07
753.6865683,8.04E-06,-8.90E-08
755.0513835,7.99E-06,5.10E-08
756.418735,7.93E-06,-7.60E-08
757.7782927,7.96E-06,2.42E-07
759.1393983,8.00E-06,2.50E-08
760.4875627,7.83E-06,-1.40E-07
761.8370214,7.83E-06,0
763.2086124,7.92E-06,-2.17E-07
764.559001,7.90E-06,-7.60E-08
765.9108157,7.79E-06,-1.66E-07
767.271955,7.80E-06,6.40E-08
768.6354887,7.76E-06,-6.40E-08
769.988173,7.85E-06,-1.30E-08
771.3288012,7.81E-06,2.50E-08
772.692178,7.81E-06,2.93E-07
774.0578015,7.79E-06,-3.57E-07
775.4087913,7.78E-06,2.17E-07
776.7598417,7.82E-06,1.53E-07
778.1172583,7.74E-06,-8.90E-08
779.4793119,7.72E-06,2.68E-07
780.8359532,7.76E-06,6.40E-08
782.1902566,7.72E-06,-1.02E-07
783.5305736,7.71E-06,-1.66E-07
784.897012,7.69E-06,-1.40E-07
786.2588725,7.70E-06,-3.82E-07
787.6109011,7.64E-06,-2.68E-07
788.9740698,7.67E-06,7.60E-08
790.3285327,7.71E-06,-8.90E-08
791.6972344,7.70E-06,-1.27E-07
793.0519679,7.66E-06,-3.31E-07
794.397887,7.62E-06,-1.15E-07
795.7569554,7.66E-06,-3.57E-07
797.1210885,7.67E-06,-1.30E-08
798.4811978,7.64E-06,2.42E-07
799.819464,7.61E-06,-1.40E-07
801.1797264,7.62E-06,-1.53E-07
802.5484807,7.60E-06,-1.15E-07
803.8978765,7.57E-06,-8.90E-08
805.245105,7.59E-06,-2.04E-07
806.6017601,7.60E-06,3.19E-07
807.965549,7.55E-06,-1.66E-07
809.319602,7.51E-06,-4.72E-07
810.6665375,7.56E-06,5.10E-08
812.0307105,7.56E-06,6.40E-08
813.3980451,7.46E-06,-8.90E-08
814.7447431,7.47E-06,1.30E-08
816.10115,7.54E-06,8.90E-08
817.4501207,7.50E-06,-5.10E-08
818.8188899,7.54E-06,1.66E-07
820.1688695,7.50E-06,3.80E-08
821.5193233,7.48E-06,-2.93E-07
822.8715792,7.44E-06,-2.50E-08
824.2440624,7.49E-06,-1.15E-07
825.5985174,7.49E-06,-3.57E-07
826.9449334,7.48E-06,2.50E-08
828.2987406,7.39E-06,-2.93E-07
829.6677427,7.44E-06,-7.60E-08
831.0240793,7.43E-06,6.40E-08
832.3786097,7.45E-06,-7.60E-08
833.7286696,7.41E-06,-1.66E-07
835.1003029,7.39E-06,5.10E-08
836.4479487,7.41E-06,-1.78E-07
837.7929649,7.42E-06,3.44E-07
839.1595023,7.42E-06,-2.50E-08
840.520298,7.45E-06,-5.99E-07
841.8793585,7.41E-06,-1.78E-07
843.2279251,7.32E-06,-2.17E-07
844.5815878,7.40E-06,-3.80E-08
845.9488974,7.33E-06,-5.10E-08
847.2982919,7.32E-06,1.78E-07
848.6487527,7.34E-06,1.30E-08
850.0147104,7.32E-06,-3.80E-08
851.3775833,7.30E-06,-2.93E-07
852.7329981,7.35E-06,-3.80E-08
854.0918088,7.35E-06,-3.19E-07
855.4309704,7.30E-06,-5.10E-08
856.7984633,7.34E-06,2.68E-07
858.1691692,7.26E-06,-1.30E-08
859.5224869,7.31E-06,-1.40E-07
860.8688092,7.24E-06,-1.27E-07
862.2198188,7.21E-06,-4.72E-07
863.5891585,7.25E-06,1.78E-07
864.938566,7.20E-06,-1.15E-07
866.2892184,7.26E-06,-7.60E-08
867.6492095,7.21E-06,-8.90E-08
869.0129733,7.15E-06,-3.19E-07
870.3602288,7.23E-06,-1.91E-07
871.7095928,7.17E-06,1.02E-07
873.073534,7.14E-06,-2.55E-07
874.4301271,7.21E-06,-4.21E-07
875.786433,7.19E-06,3.19E-07
877.1435602,7.11E-06,-2.42E-07
878.5058813,7.19E-06,1.40E-07
879.8705075,7.13E-06,-4.84E-07
881.2190635,7.15E-06,-1.27E-07
882.5776231,7.13E-06,0
883.925081,7.13E-06,0
885.2855816,7.13E-06,-1.02E-07
886.6487162,7.13E-06,1.53E-07
888.0111454,7.09E-06,-2.04E-07
889.3583829,7.05E-06,-6.40E-08
890.7319574,7.13E-06,-3.95E-07
892.0801339,7.02E-06,-2.42E-07
893.434449,7.04E-06,1.40E-07
894.7980101,7.08E-06,-7.60E-08
896.1503329,7.08E-06,2.42E-07
897.5006318,7.05E-06,-3.57E-07
898.8593767,7.01E-06,-7.60E-08
900.2280853,7.02E-06,6.40E-08
901.5786591,7.00E-06,3.80E-08
902.9374363,7.02E-06,-6.40E-08
904.2885838,6.99E-06,7.60E-08
905.659009,6.96E-06,-1.91E-07
907.0158615,7.01E-06,-3.31E-07
908.3614557,6.98E-06,2.93E-07
909.7183244,6.95E-06,-1.02E-07
911.0865393,6.96E-06,-6.40E-08
912.4323974,6.95E-06,-4.21E-07
913.7892699,6.94E-06,-1.02E-07
915.1485887,6.90E-06,-3.57E-07
916.5212758,6.97E-06,-7.60E-08
917.8881304,6.93E-06,-2.04E-07
919.2480114,6.89E-06,-1.78E-07
920.6047001,6.83E-06,-3.70E-07
921.95223,6.88E-06,2.93E-07
923.3177905,6.96E-06,-3.80E-08
924.6785662,6.92E-06,-4.97E-07
926.0300534,6.80E-06,-1.15E-07
927.3887448,6.85E-06,3.80E-08
928.7500539,6.87E-06,3.19E-07
930.1088669,6.89E-06,-2.42E-07
931.4577768,6.86E-06,2.50E-08
932.8106458,6.81E-06,5.10E-08
934.1793723,6.80E-06,-5.10E-08
935.5263021,6.76E-06,2.50E-08
936.8890922,6.74E-06,1.40E-07
938.2476716,6.73E-06,2.50E-08
939.6094356,6.85E-06,2.17E-07
940.9797275,6.82E-06,-3.44E-07
942.3285382,6.75E-06,-4.33E-07
943.6797545,6.75E-06,-2.17E-07
945.0463574,6.73E-06,-2.55E-07
946.412437,6.75E-06,-2.50E-08
947.7667685,6.77E-06,-4.33E-07
949.1187861,6.76E-06,8.90E-08
950.4785435,6.71E-06,-2.50E-08
951.8428214,6.70E-06,-1.40E-07
953.1985731,6.60E-06,-1.02E-07
954.5578218,6.71E-06,-1.53E-07
955.9200699,6.75E-06,-1.27E-07
957.2685847,6.64E-06,2.55E-07
958.6306689,6.64E-06,-3.31E-07
959.9934571,6.65E-06,1.78E-07
961.3494167,6.68E-06,-3.19E-07
962.7034695,6.70E-06,-3.19E-07
964.0579953,6.62E-06,2.50E-08
965.4134145,6.61E-06,5.10E-08
966.7796168,6.68E-06,-6.40E-08
968.1390915,6.67E-06,-1.02E-07
969.4900122,6.60E-06,3.80E-08
970.8409982,6.60E-06,1.53E-07
972.2024701,6.63E-06,-1.91E-07
973.5613019,6.60E-06,-2.80E-07
974.9214041,6.58E-06,1.27E-07
976.2691131,6.54E-06,3.31E-07
977.6276186,6.58E-06,-1.78E-07
978.9891095,6.53E-06,-1.40E-07
980.3396137,6.50E-06,1.30E-08
981.7002301,6.59E-06,-5.10E-08
983.0593617,6.52E-06,3.82E-07
984.4211552,6.49E-06,2.04E-07
985.7777841,6.60E-06,-8.90E-08
987.1126785,6.55E-06,-2.50E-08
988.4794595,6.55E-06,2.80E-07
989.8483293,6.52E-06,-1.15E-07
991.20416,6.48E-06,7.60E-08
992.5585823,6.52E-06,-1.02E-07
993.9081798,6.44E-06,-8.90E-08
995.2678413,6.47E-06,-1.91E-07
996.6268032,6.49E-06,0
997.9817717,6.47E-06,1.27E-07
999.3369195,6.40E-06,-5.10E-08
1000.692778,6.45E-06,1.15E-07
1002.059516,6.39E-06,-5.10E-08
1003.409787,6.38E-06,-1.78E-07
1004.767016,6.44E-06,-2.93E-07
1006.119797,6.39E-06,-7.60E-08
1007.47968,6.41E-06,2.29E-07
1008.834522,6.33E-06,-1.53E-07
1010.182096,6.29E-06,-2.17E-07
1011.538465,6.33E-06,1.40E-07
1012.90122,6.46E-06,2.50E-08
1014.258543,6.36E-06,-1.91E-07
1015.601736,6.34E-06,-6.40E-08
1016.964403,6.33E-06,-2.29E-07
1018.328363,6.33E-06,2.68E-07
1019.680042,6.27E-06,-3.19E-07
1021.04279,6.38E-06,-1.30E-08
1022.385169,6.33E-06,5.10E-08
1023.748721,6.24E-06,-8.90E-08
1025.109733,6.30E-06,-3.70E-07
1026.468565,6.25E-06,-3.06E-07
1027.812671,6.18E-06,-1.91E-07
1029.169737,6.32E-06,-3.31E-07
1030.532273,6.21E-06,1.91E-07
1031.889055,6.25E-06,3.31E-07
1033.23431,6.27E-06,-1.40E-07
1034.589667,6.29E-06,-2.50E-08
1035.952937,6.28E-06,2.04E-07
1037.309315,6.16E-06,-1.40E-07
1038.659176,6.20E-06,-6.40E-08
1040.019737,6.19E-06,-2.80E-07
1041.378582,6.19E-06,6.40E-08
1042.731828,6.32E-06,-1.02E-07
1044.084296,6.17E-06,-2.68E-07
1045.449822,6.27E-06,1.30E-08
1046.80925,6.17E-06,1.30E-08
1048.160703,6.15E-06,-2.55E-07
1049.511256,6.13E-06,3.80E-08
1050.876655,6.23E-06,-1.78E-07
1052.240013,6.12E-06,1.91E-07
1053.609748,6.12E-06,6.40E-08
1054.961737,6.15E-06,-5.10E-08
1056.31898,6.13E-06,-1.15E-07
1057.662838,6.14E-06,-3.95E-07
1059.041366,6.04E-06,-3.57E-07
1060.408483,6.09E-06,-2.29E-07
1061.759586,6.16E-06,-2.17E-07
1063.098943,6.13E-06,-2.29E-07
1064.469825,6.10E-06,-1.30E-08
1065.832165,6.10E-06,2.29E-07
1067.179903,6.16E-06,-2.55E-07
1068.528332,6.04E-06,-2.29E-07
1069.892012,6.10E-06,-3.95E-07
1071.252961,6.10E-06,-5.10E-08
1072.612675,6.07E-06,2.29E-07
1073.954239,5.97E-06,-1.27E-07
1075.326412,5.96E-06,0
1076.689422,5.97E-06,-5.10E-08
1078.048317,5.94E-06,5.23E-07
1079.389268,6.00E-06,-6.40E-08
1080.754558,5.99E-06,-1.40E-07
1082.120678,5.96E-06,-2.04E-07
1083.468379,6.02E-06,2.55E-07
