Time,Current,Ground,Voltage
1.0710570812225342,-6.613e-07,1.3e-06,0.4457348
2.1701173782348633,-5.85e-07,1.3e-06,0.4452855
3.2501602172851562,-7.631e-07,3.9e-06,0.4448465
4.3227033615112305,-5.596e-07,0.0,0.4444023
5.3727452754974365,-6.613e-07,-1.3e-06,0.4439684
6.4277873039245605,-5.596e-07,2.6e-06,0.4435384
7.480329513549805,-6.359e-07,0.0,0.4430955
8.540371894836426,-5.596e-07,-1.3e-06,0.4426849
9.600414276123047,-6.868e-07,0.0,0.4422537
10.710458755493164,-7.122e-07,0.0,0.4418237
11.765501022338867,-6.613e-07,0.0,0.4413433
12.820543050765991,-6.613e-07,-2.6e-06,0.4409134
13.873085260391235,-6.359e-07,0.0,0.4404743
14.933127641677856,-6.868e-07,1.3e-06,0.440025
15.980669498443604,-7.885e-07,0.0,0.439586
17.040712118148804,-6.359e-07,-1.3e-06,0.4391521
18.09075403213501,-6.105e-07,2.6e-06,0.4387247
19.135795831680298,-7.122e-07,1.3e-06,0.438296
20.19583821296692,-5.596e-07,-1.3e-06,0.4378647
21.243380069732666,-7.377e-07,0.0,0.437418
22.330923557281494,-6.868e-07,0.0,0.436997
23.38196563720703,-6.613e-07,2.6e-06,0.4365606
24.439507961273193,-5.342e-07,1.3e-06,0.4361397
25.4895498752594,-5.087e-07,-3.9e-06,0.4357135
26.534591913223267,-6.868e-07,-1.3e-06,0.4352849
27.58963394165039,-7.377e-07,-1.3e-06,0.4348678
28.640676021575928,-6.359e-07,-1.3e-06,0.4344443
29.685717821121216,-6.105e-07,2.6e-06,0.4340336
30.73825979232788,-7.631e-07,1.3e-06,0.4336101
31.789302110671997,-5.342e-07,0.0,0.4331814
32.840344190597534,-6.359e-07,1.3e-06,0.4327682
33.900386333465576,-7.122e-07,0.0,0.4323628
34.95292854309082,-5.596e-07,1.3e-06,0.4319509
36.002970695495605,-6.105e-07,-1.3e-06,0.4315364
37.07301330566406,-6.359e-07,3.9e-06,0.4311103
38.11905527114868,-6.868e-07,2.6e-06,0.4306958
39.176597595214844,-6.105e-07,0.0,0.4302787
40.22163963317871,-6.105e-07,1.3e-06,0.4298733
41.28918218612671,-6.868e-07,0.0,0.4294575
42.34172439575195,-6.359e-07,1.3e-06,0.4290456
43.39176607131958,-5.596e-07,2.6e-06,0.4286182
44.45180869102478,-6.868e-07,0.0,0.4281882
45.499350786209106,-5.087e-07,1.3e-06,0.4277712
46.54939246177673,-5.85e-07,0.0,0.4273773
47.61693525314331,-6.105e-07,1.3e-06,0.4269706
48.669477224349976,-6.359e-07,0.0,0.4265716
49.72701978683472,-5.087e-07,1.3e-06,0.4261662
50.787062644958496,-6.105e-07,-1.3e-06,0.4257607
51.8421049118042,-6.105e-07,0.0,0.4253436
52.892146825790405,-6.105e-07,1.3e-06,0.4249459
53.93968892097473,-5.85e-07,0.0,0.4245495
54.99973106384277,-5.087e-07,0.0,0.4241467
56.057273387908936,-6.613e-07,2.6e-06,0.4237425
57.097315073013306,-6.359e-07,1.3e-06,0.42335
58.162357568740845,-6.613e-07,1.3e-06,0.4229432
59.222400188446045,-7.631e-07,-1.3e-06,0.4225365
60.27244210243225,-5.596e-07,-1.3e-06,0.4221336
61.327484369277954,-5.087e-07,0.0,0.4217321
62.38252639770508,-6.613e-07,-1.3e-06,0.4213279
63.43256855010986,-7.631e-07,-1.3e-06,0.4209328
64.49511098861694,-6.359e-07,0.0,0.4205325
65.54515290260315,-7.122e-07,0.0,0.4201245
66.5976951122284,-7.122e-07,0.0,0.419741
67.65773725509644,-6.359e-07,1.3e-06,0.4193314
68.72277998924255,-7.122e-07,1.3e-06,0.4189415
69.77282214164734,-5.342e-07,1.3e-06,0.4185515
70.82786417007446,-5.85e-07,0.0,0.4181668
71.88790678977966,-6.613e-07,0.0,0.4177768
72.94294881820679,-6.868e-07,1.3e-06,0.4173778
73.99299097061157,-6.613e-07,0.0,0.4169814
75.0530333518982,-6.613e-07,-1.3e-06,0.4165889
76.10807538032532,-6.613e-07,1.3e-06,0.4162002
77.16561770439148,-5.342e-07,-2.6e-06,0.4158309
78.2356607913971,-7.377e-07,-2.6e-06,0.4154513
79.28570246696472,-6.613e-07,1.3e-06,0.4150639
80.3357446193695,-6.868e-07,-1.3e-06,0.4146791
81.4032871723175,-5.85e-07,5.2e-06,0.4142866
82.48333048820496,-6.613e-07,1.3e-06,0.4139147
83.57087397575378,-6.359e-07,-1.3e-06,0.4135157
84.6359167098999,-5.596e-07,0.0,0.4131141
85.68595862388611,-5.596e-07,-2.6e-06,0.4127216
86.76350164413452,-6.868e-07,1.3e-06,0.4123381
87.81104350090027,-6.613e-07,0.0,0.411943
88.87108588218689,-6.868e-07,-2.6e-06,0.4115492
89.91862797737122,-7.885e-07,-1.3e-06,0.4111657
90.9761700630188,-7.122e-07,-1.3e-06,0.410786
92.036212682724,-6.868e-07,1.3e-06,0.4104
93.0862545967102,-6.868e-07,-2.6e-06,0.4100139
94.13379645347595,-6.868e-07,-2.6e-06,0.4096381
95.19383907318115,-6.105e-07,0.0,0.4092714
96.24888110160828,-6.868e-07,0.0,0.4088854
97.30642342567444,-7.377e-07,-2.6e-06,0.4085083
98.34646487236023,-5.342e-07,2.6e-06,0.4081274
99.41650772094727,-7.122e-07,2.6e-06,0.4077452
100.46404957771301,-7.885e-07,2.6e-06,0.4073552
101.5140917301178,-6.868e-07,1.3e-06,0.4069821
102.57662892341614,-4.833e-07,0.0,0.4066128
103.62515044212341,-6.868e-07,0.0,0.4062306
104.68017172813416,-5.596e-07,0.0,0.4058458
105.74519371986389,-7.377e-07,1.3e-06,0.4054687
106.79521441459656,-6.613e-07,2.6e-06,0.405102
107.84773564338684,-5.85e-07,-1.3e-06,0.4047379
108.90525674819946,-5.596e-07,-1.3e-06,0.4043686
109.96027851104736,-6.868e-07,0.0,0.4040006
111.01029920578003,-5.85e-07,0.0,0.4036378
112.06782102584839,-5.85e-07,1.3e-06,0.4032556
113.11534214019775,-6.105e-07,1.3e-06,0.4028914
114.165363073349,-6.359e-07,-1.3e-06,0.4025183
115.23788619041443,-7.631e-07,-1.3e-06,0.4021386
116.28790712356567,-7.122e-07,-3.9e-06,0.4017668
117.33793044090271,-6.868e-07,1.3e-06,0.4013962
118.39545154571533,-6.105e-07,0.0,0.4010359
119.46047377586365,-6.105e-07,-1.3e-06,0.4006692
120.51799511909485,-5.596e-07,1.3e-06,0.4002948
121.58551692962646,-6.105e-07,-1.3e-06,0.3999281
122.63553810119629,-7.631e-07,3.9e-06,0.399573
123.69555902481079,-6.359e-07,0.0,0.3992114
124.74808025360107,-5.596e-07,-1.3e-06,0.3988447
125.80810141563416,-6.613e-07,2.6e-06,0.3984793
126.87062311172485,-6.613e-07,0.0,0.3981164
127.92064428329468,-7.377e-07,0.0,0.3977523
128.97566533088684,-7.122e-07,0.0,0.3973895
130.02568674087524,-4.833e-07,1.3e-06,0.3970434
131.08570790290833,-6.359e-07,2.6e-06,0.3966716
132.13072896003723,-6.868e-07,-1.3e-06,0.3963139
133.188250541687,-7.885e-07,1.3e-06,0.3959562
134.24577164649963,-6.613e-07,-2.6e-06,0.3955972
135.2907931804657,-6.613e-07,-1.3e-06,0.3952331
136.3483145236969,-6.359e-07,0.0,0.3948664
137.41833591461182,-6.105e-07,2.6e-06,0.3945074
138.46835708618164,-6.613e-07,-2.6e-06,0.394142
139.52337837219238,-4.833e-07,0.0,0.3937844
140.5633990764618,-6.868e-07,-2.6e-06,0.3934228
141.64842104911804,-6.359e-07,-1.3e-06,0.3930716
142.71844244003296,-7.122e-07,-1.3e-06,0.3927049
143.78846383094788,-7.631e-07,-2.6e-06,0.3923485
144.84098625183105,-6.613e-07,1.3e-06,0.391987
145.90100717544556,-5.087e-07,0.0,0.3916267
146.97102880477905,-6.105e-07,1.3e-06,0.3912742
148.0310504436493,-6.868e-07,1.3e-06,0.3909126
149.07857155799866,-6.868e-07,-1.3e-06,0.3905666
150.13859295845032,-5.596e-07,-1.3e-06,0.3902193
151.18861389160156,-5.596e-07,-1.3e-06,0.3898706
152.2586350440979,-7.122e-07,0.0,0.3895181
153.31865644454956,-5.342e-07,0.0,0.3891643
154.36367750167847,-8.648e-07,2.6e-06,0.3888028
155.43369889259338,-6.868e-07,1.3e-06,0.3884503
156.49872040748596,-5.85e-07,0.0,0.3880784
157.54874181747437,-6.613e-07,1.3e-06,0.3877272
158.5987627506256,-5.087e-07,0.0,0.387376
159.6587851047516,-6.613e-07,0.0,0.3870247
160.70880603790283,-6.613e-07,0.0,0.3866658
161.7713279724121,-7.885e-07,0.0,0.386312
162.8288495540619,-6.613e-07,2.6e-06,0.3859698
163.88487100601196,-5.087e-07,-1.3e-06,0.3856212
164.93239212036133,-5.087e-07,0.0,0.3852945
165.99991393089294,-7.122e-07,0.0,0.3849484
167.05243492126465,-6.613e-07,0.0,0.3845946
168.1124565601349,-6.359e-07,2.6e-06,0.384255
169.16747784614563,-7.122e-07,0.0,0.3839116
170.22499895095825,-6.359e-07,1.3e-06,0.3835655
171.27502012252808,-8.14e-07,1.3e-06,0.3832298
172.3325424194336,-6.359e-07,-3.9e-06,0.3828902
173.38256359100342,-6.613e-07,-1.3e-06,0.3825519
174.43008518218994,-5.596e-07,0.0,0.3822071
175.50010657310486,-6.613e-07,0.0,0.3818688
176.56012797355652,-7.631e-07,0.0,0.3815176
177.61264944076538,-6.613e-07,-1.3e-06,0.3811832
178.67017078399658,-8.14e-07,-1.3e-06,0.3808475
179.72769212722778,-7.122e-07,-1.3e-06,0.3805117
180.78771352767944,-6.613e-07,1.3e-06,0.3801709
181.85773491859436,-5.342e-07,2.6e-06,0.3798338
182.9327564239502,-4.833e-07,-3.9e-06,0.3794865
184.00277829170227,-5.342e-07,0.0,0.3791417
185.0527994632721,-6.613e-07,-2.6e-06,0.3788112
186.13282084465027,-4.579e-07,1.3e-06,0.3784716
187.1928424835205,-6.613e-07,-1.3e-06,0.3781436
188.24286341667175,-5.342e-07,0.0,0.3777989
189.28788495063782,-7.631e-07,-1.3e-06,0.3774735
190.36040663719177,-7.377e-07,-2.6e-06,0.3771365
191.4154281616211,-6.613e-07,-2.6e-06,0.3767994
192.46294951438904,-5.342e-07,2.6e-06,0.3764444
193.51297044754028,-5.596e-07,0.0,0.3761151
194.57049298286438,-7.377e-07,-1.3e-06,0.3757652
195.62051439285278,-7.122e-07,-2.6e-06,0.3754269
196.68053555488586,-7.377e-07,-2.6e-06,0.3750834
197.74055671691895,-7.122e-07,0.0,0.3747554
198.79057788848877,-6.868e-07,2.6e-06,0.3744274
199.84309887886047,-7.122e-07,1.3e-06,0.3741059
200.89311981201172,-7.631e-07,1.3e-06,0.3737767
201.95314145088196,-6.105e-07,2.6e-06,0.3734487
203.00316262245178,-5.342e-07,0.0,0.3731207
204.06068420410156,-6.868e-07,-1.3e-06,0.3727902
205.1057050228119,-5.342e-07,1.3e-06,0.3724519
206.16072630882263,-7.885e-07,1.3e-06,0.3721252
207.21074724197388,-6.868e-07,-1.3e-06,0.371792
208.2707691192627,-7.122e-07,-1.3e-06,0.3714602
209.3232901096344,-5.85e-07,0.0,0.3711322
210.38081169128418,-6.613e-07,1.3e-06,0.3707991
211.4358332157135,-6.868e-07,-1.3e-06,0.3704659
212.48585414886475,-6.613e-07,1.3e-06,0.3701393
213.54087567329407,-6.613e-07,0.0,0.3698035
214.5908966064453,-6.613e-07,2.6e-06,0.3694678
215.6509177684784,-6.868e-07,0.0,0.3691515
216.72593927383423,-6.613e-07,-1.3e-06,0.3688222
217.78596091270447,-7.377e-07,-2.6e-06,0.3685045
218.84598207473755,-6.868e-07,-2.6e-06,0.3681792
219.90100407600403,-7.631e-07,0.0,0.3678563
220.95102500915527,-6.105e-07,0.0,0.3675232
222.03104758262634,-8.648e-07,0.0,0.3671797
223.08106875419617,-5.342e-07,-3.9e-06,0.3668492
224.14108967781067,-6.359e-07,1.3e-06,0.3665173
225.18611192703247,-6.868e-07,0.0,0.3661919
226.25113368034363,-7.122e-07,2.6e-06,0.3658691
227.3111548423767,-8.14e-07,1.3e-06,0.3655541
228.3611762523651,-4.833e-07,-2.6e-06,0.3652442
229.41369724273682,-6.613e-07,0.0,0.3649343
230.4737184047699,-7.122e-07,1.3e-06,0.3646141
231.52624011039734,-7.377e-07,1.3e-06,0.3642938
232.586261510849,-6.105e-07,0.0,0.3639736
233.63878226280212,-6.613e-07,1.3e-06,0.3636585
234.691303730011,-6.868e-07,1.3e-06,0.3633499
235.74132466316223,-7.377e-07,-1.3e-06,0.3630323
236.8013458251953,-5.087e-07,0.0,0.3627147
237.87136793136597,-7.377e-07,1.3e-06,0.3623983
238.9238886833191,-6.359e-07,2.6e-06,0.3620794
239.96390986442566,-6.105e-07,3.9e-06,0.3617643
241.02143120765686,-6.105e-07,0.0,0.3614479
242.07895255088806,-6.868e-07,0.0,0.3611213
243.12897372245789,-7.885e-07,-2.6e-06,0.3608062
244.18399500846863,-7.631e-07,1.3e-06,0.3604886
245.2440161705017,-7.885e-07,-2.6e-06,0.3601748
246.29403734207153,-5.087e-07,0.0,0.3598688
247.34405875205994,-5.85e-07,1.3e-06,0.3595473
248.40407967567444,-6.105e-07,-2.6e-06,0.3592322
249.46410179138184,-6.359e-07,-1.3e-06,0.3589158
250.52412295341492,-5.85e-07,0.0,0.3585995
251.57664442062378,-7.631e-07,1.3e-06,0.358296
252.64166569709778,-6.105e-07,1.3e-06,0.3579952
253.70168685913086,-5.85e-07,2.6e-06,0.3576943
254.76170897483826,-6.359e-07,-2.6e-06,0.3573909
255.81173014640808,-7.377e-07,1.3e-06,0.3570745
256.8642511367798,-5.087e-07,1.3e-06,0.356775
257.91427206993103,-7.885e-07,-1.3e-06,0.3564702
258.9667935371399,-6.613e-07,-2.6e-06,0.3561668
260.01681447029114,-6.613e-07,0.0,0.3558569
261.0693356990814,-5.342e-07,-2.6e-06,0.355538
262.14435744285583,-8.903e-07,-1.3e-06,0.3552139
263.1953785419464,-6.868e-07,-1.3e-06,0.3548872
264.24289989471436,-6.613e-07,0.0,0.3545786
265.30292105674744,-6.613e-07,2.6e-06,0.3542648
266.3529419898987,-6.868e-07,0.0,0.3539472
267.41296315193176,-5.596e-07,-2.6e-06,0.353636
268.46398425102234,-6.868e-07,1.3e-06,0.35333
269.51400542259216,-6.105e-07,0.0,0.3530201
270.5640263557434,-6.613e-07,0.0,0.3527115
271.63154768943787,-4.833e-07,0.0,0.3524183
272.6915690898895,-8.14e-07,1.3e-06,0.3521123
273.73258996009827,-6.868e-07,-2.6e-06,0.351805
274.7826111316681,-5.342e-07,-1.3e-06,0.3515183
275.86263251304626,-7.885e-07,0.0,0.3512162
276.9226539134979,-6.359e-07,-1.3e-06,0.3509115
277.9726746082306,-5.85e-07,3.9e-06,0.3506093
279.0226957798004,-6.613e-07,0.0,0.3503033
280.0827171802521,-6.613e-07,2.6e-06,0.3499947
281.13273787498474,-6.613e-07,0.0,0.3496887
282.18275904655457,-6.868e-07,3.9e-06,0.3493904
283.23778009414673,-5.342e-07,0.0,0.3490934
284.2853014469147,-6.613e-07,-1.3e-06,0.3487809
285.34282302856445,-6.613e-07,1.3e-06,0.3484775
286.3953444957733,-7.631e-07,0.0,0.3481753
287.4503655433655,-6.105e-07,-1.3e-06,0.3478784
288.5053870677948,-7.122e-07,0.0,0.3475762
289.5654082298279,-6.613e-07,2.6e-06,0.347287
290.62542939186096,-7.122e-07,1.3e-06,0.3469809
291.6754505634308,-6.359e-07,0.0,0.3466853
292.73047161102295,-5.342e-07,-1.3e-06,0.3463857
293.79149293899536,-7.122e-07,0.0,0.34609
294.884015083313,-6.359e-07,2.6e-06,0.3457891
295.94403624534607,-7.631e-07,3.9e-06,0.345478
296.9940574169159,-7.122e-07,0.0,0.3451745
