Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.42932857,0.0012463589,0.42936234,-0.002209532,0.00227424,8673.97824382782
0.42935195,0.0012465624,0.42934415,-0.002209194,0.002275006,8675.579820632935
0.42937532,0.0012464861,0.42938961,-0.002208844,0.002276812,8677.190950870514
0.42942078,0.0012464098,0.42941689,-0.002208818,0.002279242,8678.778184652328
0.42942078,0.0012464861,0.42938442,-0.002208532,0.002280918,8680.36517739296
0.42940779,0.0012464352,0.42937792,-0.00220887,0.002282517,8681.96313405037
0.42935974,0.0012463335,0.42937143,-0.002208896,0.002284089,8683.570804834366
0.42932207,0.0012464861,0.42943637,-0.002208207,0.002285986,8685.171402692795
0.42938961,0.001246537,0.4294013,-0.002207908,0.002288065,8686.767946720123
0.4294013,0.0012465624,0.42938442,-0.00220731,0.002290066,8688.363530397415
0.42942598,0.001246308,0.4294,-0.002206972,0.002291937,8690.495848417282
0.4294039,0.0012466387,0.42936104,-0.002206479,0.00229464,8692.093533039093
0.42942338,0.001246715,0.42941948,-0.002206297,0.002297148,8693.697442293167
0.42941818,0.0012466133,0.4294013,-0.002206219,0.002298655,8695.302188396454
0.42941429,0.0012465624,0.42941429,-0.002205322,0.002300981,8696.904610872269
0.42940909,0.0012464606,0.42937273,-0.002205036,0.002303853,8698.512907505035
0.42942468,0.0012467404,0.42942208,-0.002205244,0.002305568,8700.099143981934
0.42941559,0.0012465115,0.42941039,-0.002204854,0.002308388,8701.679365634918
0.42946494,0.001246537,0.42945975,-0.002204283,0.00231057,8703.26867556572
0.4294,0.0012466896,0.4294052,-0.002204893,0.002312507,8704.87009048462
0.42944676,0.0012465115,0.42945845,-0.002204036,0.002314651,8706.468359708786
0.42945585,0.0012466896,0.42942468,-0.002203568,0.002317535,8708.059610128403
0.42939351,0.0012463589,0.42936104,-0.002203607,0.002319614,8709.642839431763
0.42936753,0.0012466641,0.42941818,-0.00220336,0.002322161,8711.247124910355
0.42942728,0.0012466387,0.42938961,-0.002203594,0.002324539,8712.845777511597
0.42947403,0.0012466133,0.42944806,-0.002202801,0.002326748,8714.456440448761
0.42942987,0.0012466641,0.42941948,-0.002202762,0.002329321,8716.04288315773
0.42944546,0.0012465624,0.42941169,-0.002202139,0.002331504,8717.627673149109
0.42943507,0.0012466387,0.42943637,-0.002202204,0.00233318,8719.215586185455
